SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240123104017,31.158369064331055,36.7303352355957,74052.8359375,1167.113046718941,0.12874189019203186,-0.34460511803627014,-682.44677734375,-14.755548477172852,31.013057708740234,30.878374099731445,30.768178939819336,30.430299758911133,37.043373107910156,37.53360366821289,37.741085052490234,37.944366455078125,74756.2578125,75142.1328125,75967.8671875,76227.2890625,1180.751953125,1194.3670654296875,1198.539306640625,1200.9224853515625,0.6367566585540771,-0.7958260774612427,-0.8167654871940613,-0.4525994062423706,31.570636749267578,37.4249267578125,81161.6640625,1309.9337158203125,2.483403704900411e-09,0.006098076235502958,0.2609198987483978,0.23774680495262146,5223.60498046875,164.98069763183594,31.54743003845215,31.265644073486328,31.050640106201172,30.972259521484375,37.71271514892578,38.058013916015625,38.314632415771484,38.6116828918457,81715.3671875,81851.625,82240.90625,81941.7109375,1318.0867919921875,1318.3941650390625,1327.6856689453125,1333.7529296875,0.6404284238815308,-0.8026776313781738,-0.8168445229530334,-0.4345284700393677,30.52521324157715,35.74843978881836,64542.70703125,939.2448120117188,-0.059915900230407715,-0.6663213968276978,-7415.49462890625,-200.12440490722656,30.27106285095215,30.153850555419922,29.971546173095703,29.739755630493164,36.21333694458008,36.598026275634766,36.584815979003906,37.05280685424805,65197.16796875,66288.5234375,66543.5078125,66999.359375,951.0819091796875,964.362060546875,973.1148071289062,962.8108520507812,0.6356026530265808,-0.7974375486373901,-0.8137295842170715,-0.44590461254119873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240123105017,32.02521514892578,34.743507385253906,66242.8359375,1017.843408968835,0.07494641840457916,-0.18898941576480865,-449.43133544921875,-10.077367782592773,31.956674575805664,31.91054916381836,31.829702377319336,31.63031578063965,35.01789855957031,35.362815856933594,35.29256820678711,35.67628860473633,66909.5546875,67202.09375,67943.96875,68201.59375,1026.625244140625,1038.82958984375,1042.1741943359375,1037.7386474609375,0.6076116561889648,-0.8176559805870056,-0.8021167516708374,0.5114731788635254,32.593875885009766,35.44765090942383,74664.34375,1181.3214111328125,6.473328539868817e-10,0.05342377349734306,0.23355387151241302,0.4089674949645996,6844.4580078125,205.1016082763672,32.61707305908203,32.38517379760742,32.24072265625,32.172523498535156,35.65030288696289,35.94700622558594,36.13068771362305,36.1905403137207,75190.1015625,75334.90625,75669.1015625,75535.734375,1182.8272705078125,1181.552490234375,1190.791748046875,1197.4534912109375,0.6103096604347229,-0.8226935863494873,-0.8011569380760193,0.5203336477279663,31.295570373535156,33.9874153137207,56205.96484375,777.0859375,-0.09036438167095184,-0.4233459532260895,-7626.62744140625,-197.7133026123047,31.14842414855957,31.120149612426758,30.94308090209961,30.853681564331055,34.341529846191406,34.302616119384766,34.250465393066406,34.69021987915039,56773.5546875,57774.0078125,57904.69921875,58345.60546875,788.0169677734375,801.6161499023438,808.7349243164062,798.7975463867188,0.606540322303772,-0.8167328834533691,-0.8038516640663147,0.5157263278961182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240123110017,32.26826095581055,33.69702911376953,60743.93359375,909.6230497463923,0.04531879350543022,-0.11422300338745117,-387.21923828125,-8.631510734558105,32.2380485534668,32.16162872314453,32.127838134765625,32.02107238769531,33.87207794189453,34.16340637207031,34.027061462402344,34.29795837402344,61373.06640625,61809.72265625,62177.98046875,62465.2265625,916.8243408203125,930.6859130859375,932.2311401367188,924.8831787109375,0.3599834442138672,-0.9232094287872314,0.07767029106616974,0.855593204498291,32.868473052978516,34.308902740478516,70831.2265625,1112.8095703125,-7.343459174080635e-10,0.08391617983579636,0.2255457043647766,0.5419231653213501,8479.828125,247.49032592773438,32.951263427734375,32.7197265625,32.64957046508789,32.639732360839844,34.45237731933594,34.81303787231445,34.97029113769531,35.02242660522461,71213.8671875,71389.390625,71667.8515625,71451.65625,1116.84130859375,1112.320068359375,1114.477294921875,1126.78564453125,0.36277830600738525,-0.9266079664230347,0.07975106686353683,0.8579279184341431,31.499385833740234,32.97490310668945,50160.56640625,660.0153198242188,-0.11697319149971008,-0.49876993894577026,-8394.650390625,-211.8480224609375,31.355268478393555,31.393835067749023,31.227741241455078,31.199237823486328,33.14449691772461,33.10245132446289,33.12071990966797,33.37076187133789,50635.9609375,51700.08984375,51474.6484375,51870.375,668.8384399414062,678.119384765625,682.5924682617188,677.8273315429688,0.35699743032455444,-0.9237152338027954,0.0726369321346283,0.8572801351547241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240123111017,33.02804183959961,33.15739059448242,60258.45703125,924.6511974753175,0.047399163246154785,-0.09656895697116852,-274.6966552734375,-7.021240711212158,32.94356918334961,32.895347595214844,32.80488967895508,32.69548416137695,33.38826370239258,33.587684631347656,33.598995208740234,33.73459243774414,60790.50390625,61317.6953125,61456.9609375,61826.71484375,930.502197265625,942.1429443359375,943.49267578125,938.0997924804688,0.38084107637405396,-0.9284328818321228,0.7805345058441162,0.46175479888916016,33.671653747558594,33.800537109375,71425.140625,1164.41845703125,-2.379366037530417e-09,0.1125628873705864,0.2411677986383438,0.6500284075737,9908.5751953125,294.6962585449219,33.754913330078125,33.54533767700195,33.43230056762695,33.46575164794922,34.04258346557617,34.36113739013672,34.5800895690918,34.59788513183594,71848.578125,71818.1640625,72308.3359375,72247.3125,1169.1180419921875,1164.25341796875,1171.2037353515625,1187.8187255859375,0.3896706998348236,-0.9310231804847717,0.7804928421974182,0.4702373743057251,32.105735778808594,32.33006286621094,48925.50390625,654.5413208007812,-0.11148257553577423,-0.4019151031970978,-8940.8720703125,-228.08290100097656,31.981595993041992,31.986236572265625,31.873544692993164,31.83681297302246,32.67528533935547,32.442604064941406,32.66773986816406,32.83656692504883,49298.48828125,50216.890625,50017.62890625,50285.97265625,662.2609252929688,668.212646484375,668.3325805664062,662.1284790039062,0.3854157030582428,-0.9276546239852905,0.7786598205566406,0.46712398529052734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240123112017,33.50699234008789,32.740779876708984,62617.57421875,997.957225534837,0.06060130521655083,-0.18031667172908783,-480.83355712890625,-10.780792236328125,33.431968688964844,33.323402404785156,33.2795524597168,33.074012756347656,32.8602294921875,33.11482620239258,33.327903747558594,33.306331634521484,63205.9453125,63781.73828125,64054.69140625,64538.73046875,1007.1156616210938,1020.9425659179688,1021.57373046875,1021.5602416992188,0.3798080086708069,-0.9375585913658142,0.772393524646759,-0.4672613739967346,34.173622131347656,33.4071159362793,74108.75,1256.0921630859375,-1.9547030660760356e-10,0.10222910344600677,0.2575934827327728,0.6645886898040771,10342.2451171875,317.9115295410156,34.2294807434082,34.02323913574219,33.90443420410156,33.914573669433594,33.66158676147461,34.0591926574707,34.11431884765625,34.13077163696289,74531.09375,74544.78125,75122.765625,75093.671875,1264.3155517578125,1263.229248046875,1272.9354248046875,1290.6212158203125,0.3929913640022278,-0.9418346881866455,0.7716516852378845,-0.4472993016242981,32.5444221496582,31.63471031188965,50804.9921875,711.6148071289062,-0.13955561816692352,-0.6797429919242859,-10769.25,-284.65216064453125,32.41169738769531,32.36697769165039,32.30397415161133,32.20286560058594,32.024871826171875,31.992063522338867,32.197574615478516,32.32073974609375,51178.41796875,52099.7578125,52073.23828125,52218.5625,721.9320678710938,728.054443359375,727.5178833007812,720.3972778320312,0.3862092196941376,-0.9393783807754517,0.7705966234207153,-0.4505639672279358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240123113017,33.862369537353516,31.916372299194336,59458.55859375,979.8345074676291,0.04270017519593239,-0.2666504681110382,-779.3228149414062,-15.122873306274414,33.82046890258789,33.742183685302734,33.76667404174805,33.54030227661133,32.094791412353516,32.337337493896484,32.457252502441406,32.54161071777344,60145.8515625,60737.6328125,61186.04296875,61845.96484375,992.9016723632812,1009.5628051757812,1012.08203125,1015.0767822265625,0.38659507036209106,-0.9335646033287048,0.015087204053997993,-0.9346850514411926,34.58307647705078,32.827274322509766,71110.3828125,1246.4993896484375,5.456868734654563e-09,0.06989609450101852,0.2443234920501709,0.6778347492218018,10205.060546875,316.9341735839844,34.65669250488281,34.46590042114258,34.3875617980957,34.4084358215332,32.95017623901367,33.20975112915039,33.1838264465332,33.36924362182617,71546.671875,71708.6875,72310.84375,72351.9296875,1253.7393798828125,1256.43115234375,1269.3355712890625,1289.5389404296875,0.39364421367645264,-0.940525472164154,0.004772518761456013,-0.9092733860015869,32.94664001464844,30.77750587463379,47724.67578125,690.41943359375,-0.2419046014547348,-1.2763988971710205,-13266.2177734375,-361.89422607421875,32.84729766845703,32.775352478027344,32.76947021484375,32.6640510559082,31.098743438720703,31.167552947998047,31.185270309448242,31.44597625732422,48074.84765625,48998.86328125,49375.859375,49423.97265625,704.1983032226562,710.6991577148438,715.5823974609375,707.4995727539062,0.38776788115501404,-0.9383207559585571,0.007430763449519873,-0.913860559463501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240123114017,33.8983268737793,30.869173049926758,50627.83203125,839.258610762628,0.005019123200327158,-0.21861062943935394,-701.9322509765625,-14.4866943359375,33.940406799316406,33.92396545410156,33.96500778198242,33.86503219604492,31.109317779541016,31.214338302612305,31.2103328704834,31.3166446685791,51111.41796875,51673.62109375,52156.7421875,52822.703125,852.249267578125,866.9061889648438,872.5243530273438,874.9149780273438,0.3792015314102173,-0.9255526065826416,-0.8233289122581482,-0.4504377245903015,34.763832092285156,31.957904815673828,63281.21484375,1136.937255859375,4.979213485967193e-09,0.08464451879262924,0.22370895743370056,0.7890013456344604,10973.4033203125,335.43133544921875,34.865543365478516,34.702613830566406,34.68174743652344,34.69542694091797,32.0398063659668,32.34022903442383,32.16271209716797,32.23324966430664,63663.58203125,63832.56640625,64554.59375,64645.06640625,1134.7178955078125,1138.15283203125,1153.8809814453125,1177.8250732421875,0.38133060932159424,-0.9331624507904053,-0.8351811766624451,-0.42297840118408203,33.01154327392578,29.859886169433594,38841.8359375,549.6603393554688,-0.30399221181869507,-1.4377226829528809,-14382.099609375,-390.34100341796875,32.9348030090332,32.92529296875,32.95830535888672,32.914241790771484,30.127681732177734,30.06456184387207,29.876619338989258,30.160282135009766,39125.0078125,40030.109375,40356.0,40370.37890625,562.7425537109375,566.6947631835938,574.6681518554688,566.150146484375,0.3778834939002991,-0.9297919273376465,-0.8309074640274048,-0.42904889583587646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240123115017,33.29643630981445,30.6138858795166,40706.10546875,644.4096361448453,-0.032043635845184326,-0.07722333818674088,-428.6944885253906,-9.751209259033203,33.3818244934082,33.3995475769043,33.47853088378906,33.464996337890625,30.76289939880371,30.721296310424805,30.617101669311523,30.795869827270508,41011.73046875,41319.8125,41712.57421875,42234.921875,652.29931640625,663.8427734375,667.4013671875,670.06591796875,0.35535648465156555,-0.9299315810203552,-0.810783326625824,0.4955933094024658,34.231136322021484,31.76638412475586,53909.37109375,964.9283447265625,3.169034812344762e-09,0.11543156951665878,0.19804725050926208,0.8818656802177429,11415.091796875,341.4718017578125,34.33421325683594,34.22221374511719,34.25477600097656,34.28723907470703,31.767305374145508,31.970218658447266,31.709659576416016,31.624900817871094,54258.578125,54364.203125,54918.81640625,55226.7421875,957.4566650390625,956.25927734375,972.2601928710938,993.363037109375,0.35723403096199036,-0.9352737665176392,-0.8181175589561462,0.5068206787109375,32.35060501098633,29.842836380004883,29604.83203125,372.54132080078125,-0.30325010418891907,-1.091299295425415,-13165.2880859375,-349.1159973144531,32.370643615722656,32.42301940917969,32.44234085083008,32.50318908691406,29.972091674804688,29.60633087158203,29.425567626953125,29.63454818725586,29791.318359375,30336.48828125,30516.6015625,30458.365234375,384.9704895019531,386.7022399902344,391.0773620605469,384.66656494140625,0.35304760932922363,-0.9315249919891357,-0.816504955291748,0.5055257081985474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240123120017,31.88737678527832,31.43010902404785,35111.078125,517.3157471609505,-0.04326843470335007,-0.001313810353167355,-276.8357849121094,-6.915877819061279,31.971027374267578,31.95817756652832,32.05607223510742,32.084014892578125,31.483718872070312,31.315284729003906,31.278528213500977,31.343727111816406,35308.25,35636.21484375,35729.08203125,36070.89453125,522.3595581054688,533.6366577148438,534.6187133789062,536.1376342773438,0.11104393005371094,-0.9699392318725586,0.04840097576379776,0.8367655277252197,32.745216369628906,32.40528869628906,48277.3515625,836.7030639648438,1.7855654732557014e-09,0.12305866181850433,0.18239736557006836,0.888854444026947,11119.373046875,325.2421569824219,32.87192916870117,32.751556396484375,32.84373092651367,32.92323684692383,32.381649017333984,32.58425521850586,32.38173294067383,32.24930953979492,48503.7578125,48566.1953125,48970.265625,49077.81640625,832.6524047851562,824.6571655273438,833.3706665039062,853.790283203125,0.11424318701028824,-0.9734498262405396,0.04506466165184975,0.8392195701599121,30.967622756958008,30.74885368347168,24876.392578125,274.1584777832031,-0.27943357825279236,-0.8884080052375793,-11408.32421875,-297.282470703125,30.97693634033203,31.07440757751465,31.073396682739258,31.161781311035156,30.666913986206055,30.43410873413086,30.3477725982666,30.34640884399414,25038.693359375,25407.900390625,25345.41796875,25298.89453125,284.73333740234375,281.9713439941406,282.582763671875,282.2243957519531,0.10488776862621307,-0.9716734290122986,0.04325965791940689,0.8400313854217529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240123121017,31.55933380126953,32.290157318115234,37751.9453125,559.7530212870288,-0.022376298904418945,-0.04671385511755943,-248.9013214111328,-6.5854949951171875,31.589630126953125,31.577821731567383,31.62359619140625,31.617053985595703,32.41088104248047,32.275577545166016,32.25776672363281,32.31991195678711,37842.01171875,38300.9765625,38230.55078125,38525.31640625,565.1500244140625,574.509521484375,575.3334350585938,574.4699096679688,0.10938770323991776,-0.9785898923873901,0.7644791603088379,0.466599702835083,32.376304626464844,33.18137741088867,50774.76171875,868.1612548828125,1.8494716869099648e-09,0.11668478697538376,0.19521880149841309,0.8696529269218445,10977.6962890625,324.3368835449219,32.48463439941406,32.36640930175781,32.39033889770508,32.467899322509766,33.24543380737305,33.50273895263672,33.41312789916992,33.24108123779297,51078.5546875,50955.2265625,51408.58984375,51530.4609375,866.3245849609375,859.5558471679688,868.2301025390625,888.8780517578125,0.11884738504886627,-0.9804615378379822,0.7639922499656677,0.47261011600494385,30.615249633789062,31.520051956176758,27283.53125,313.4529724121094,-0.2585478723049164,-0.9295342564582825,-10909.5830078125,-280.77777099609375,30.605213165283203,30.65660285949707,30.671812057495117,30.71079444885254,31.5839786529541,31.28049087524414,31.369613647460938,31.370372772216797,27378.294921875,27768.822265625,27607.255859375,27551.232421875,324.4245300292969,320.47314453125,317.36175537109375,313.61431884765625,0.11044836789369583,-0.9791561365127563,0.762475848197937,0.47415149211883545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240123122017,31.609987258911133,32.668087005615234,40426.94140625,618.536136990735,-0.00585758313536644,-0.13614095747470856,-410.1376647949219,-9.424257278442383,31.645612716674805,31.580291748046875,31.646799087524414,31.57073211669922,32.70692443847656,32.71419906616211,32.7559814453125,32.71215057373047,40616.01953125,41088.18359375,41128.26953125,41497.68359375,626.7564697265625,637.4257202148438,637.18212890625,636.4472045898438,0.10091870278120041,-0.9794268012046814,0.7587769031524658,-0.42671602964401245,32.404518127441406,33.5484733581543,53281.6484375,915.2329711914062,3.0494078373521916e-09,0.0974687859416008,0.20458899438381195,0.8385600447654724,10691.5859375,322.1676330566406,32.49457550048828,32.385520935058594,32.38296890258789,32.422943115234375,33.62705612182617,33.92747497558594,33.77471923828125,33.646583557128906,53591.0859375,53557.39453125,54060.234375,54171.6171875,916.30078125,914.85888671875,924.9232788085938,944.7195434570312,0.11380602419376373,-0.9818792939186096,0.7579764127731323,-0.41242170333862305,30.666282653808594,31.662025451660156,29733.56640625,365.07147216796875,-0.2727581858634949,-1.2640739679336548,-12029.58984375,-316.943115234375,30.654020309448242,30.655559539794922,30.6954402923584,30.686264038085938,31.792085647583008,31.666940689086914,31.733118057250977,31.70032501220703,29785.658203125,30270.869140625,30167.080078125,30112.501953125,376.44097900390625,374.2308044433594,369.1691589355469,363.8843994140625,0.10453280806541443,-0.981599748134613,0.7569705247879028,-0.41007906198501587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240123123017,31.800527572631836,32.355491638183594,38955.54296875,610.3446812234661,-0.013261096552014351,-0.23222064971923828,-663.0203857421875,-12.815499305725098,31.838218688964844,31.784889221191406,31.903860092163086,31.799537658691406,32.43170166015625,32.50321578979492,32.490028381347656,32.47308349609375,39248.25,39734.60546875,39914.45703125,40437.5078125,621.8316040039062,634.4620971679688,635.8603515625,636.06005859375,0.10386432707309723,-0.9759187698364258,0.013028415851294994,-0.8829184770584106,32.57748794555664,33.37726974487305,50796.31640625,883.4776611328125,7.542254820691596e-09,0.056285448372364044,0.187700554728508,0.7808303236961365,9575.5703125,291.4708251953125,32.663490295410156,32.578758239746094,32.592010498046875,32.64081954956055,33.35813522338867,33.47300720214844,33.333343505859375,33.43880081176758,51057.41015625,51134.05859375,51651.58984375,51743.18359375,883.8594360351562,887.10107421875,897.9297485351562,917.7577514648438,0.10977965593338013,-0.9796056151390076,0.004094553180038929,-0.8665259480476379,30.934860229492188,31.365234375,29069.505859375,371.204345703125,-0.34172195196151733,-1.8039464950561523,-13321.0595703125,-364.8989562988281,30.95077133178711,30.918283462524414,30.99657440185547,30.976821899414062,31.448135375976562,31.423940658569336,31.427865982055664,31.462751388549805,29146.765625,29636.28125,29884.77734375,29798.908203125,384.1385498046875,382.93048095703125,383.8318176269531,377.6908874511719,0.10262952744960785,-0.9797887206077576,0.006826536729931831,-0.8653302192687988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240123124017,31.76568603515625,31.75715446472168,34238.51171875,529.0057752537875,-0.03274667635560036,-0.22463731467723846,-644.8104858398438,-13.110305786132812,31.852783203125,31.828908920288086,31.95217514038086,31.933408737182617,31.843700408935547,31.851665496826172,31.851350784301758,31.75133514404297,34379.54296875,34856.3046875,35093.44921875,35560.4296875,541.510009765625,551.8056030273438,555.8851318359375,557.2700805664062,0.09948545694351196,-0.9746583104133606,-0.8010092377662659,-0.4229087829589844,32.58536911010742,32.81730270385742,45484.30078125,802.097412109375,7.297998649846704e-09,0.04947661980986595,0.16874390840530396,0.7903804779052734,9102.341796875,275.5530090332031,32.675567626953125,32.613868713378906,32.658470153808594,32.69163131713867,32.78476333618164,32.906585693359375,32.681251525878906,32.73942947387695,45687.1640625,45703.75390625,46323.9453125,46385.625,794.9478759765625,798.983642578125,810.3451538085938,830.6573486328125,0.10291462391614914,-0.9788390398025513,-0.8094314336776733,-0.406746506690979,30.971879959106445,30.90919303894043,25190.400390625,311.22711181640625,-0.37549111247062683,-1.931653380393982,-13308.68359375,-367.51446533203125,30.996152877807617,31.010757446289062,31.09939193725586,31.109758377075195,30.940494537353516,30.85684585571289,30.7214412689209,30.78021240234375,25272.294921875,25769.326171875,25988.57421875,25925.880859375,323.1366882324219,320.98797607421875,326.1742248535156,320.17547607421875,0.09670010954141617,-0.9778534770011902,-0.8041732311248779,-0.4071483612060547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240123125017,30.975980758666992,32.30250930786133,28431.01953125,415.11821470088205,-0.055541589856147766,-0.13055652379989624,-486.2813720703125,-10.348350524902344,31.09820556640625,31.0831298828125,31.234010696411133,31.26339340209961,32.308048248291016,32.206600189208984,32.20150375366211,32.09144592285156,28488.166015625,28776.7578125,29006.5234375,29315.939453125,424.55255126953125,433.00103759765625,434.9371337890625,437.44757080078125,0.07357894629240036,-0.9765858054161072,-0.797502875328064,0.49181926250457764,31.768733978271484,33.35676956176758,38561.2890625,673.5665893554688,6.688892995043716e-09,0.05548568442463875,0.14162473380565643,0.7877920269966125,8303.2080078125,250.05709838867188,31.85325813293457,31.830524444580078,31.899494171142578,31.946626663208008,33.21735382080078,33.239803314208984,32.935386657714844,32.888919830322266,38799.38671875,38695.21484375,39188.29296875,39392.61328125,664.1279907226562,664.5165405273438,673.3702392578125,689.4994506835938,0.07982505112886429,-0.9794489145278931,-0.8003128170967102,0.4977189302444458,30.192691802978516,31.704748153686523,20750.33984375,228.3930206298828,-0.36247381567955017,-1.5917390584945679,-11333.4697265625,-310.5732421875,30.29403305053711,30.363162994384766,30.4222354888916,30.499515533447266,31.61219024658203,31.344392776489258,31.173858642578125,31.20755958557129,20854.689453125,21038.818359375,21237.875,21142.77734375,240.3984375,238.9938507080078,242.7581329345703,239.32583618164062,0.0705719068646431,-0.9778450727462769,-0.7972193956375122,0.49887168407440186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240123130017,29.6698055267334,33.445167541503906,24970.474609375,335.60741980570873,-0.06054779887199402,-0.07275454699993134,-394.74560546875,-8.19951343536377,29.79387092590332,29.759063720703125,29.90056610107422,29.948522567749023,33.392333984375,33.19514083862305,33.23288345336914,33.071746826171875,25022.466796875,25323.109375,25349.978515625,25524.0546875,342.62725830078125,352.23199462890625,351.50927734375,352.2841491699219,-0.17246615886688232,-0.9684513807296753,0.037131622433662415,0.8379311561584473,30.33304786682129,34.3170280456543,33922.58203125,563.5663452148438,5.996710683575657e-09,0.05206660181283951,0.12288470566272736,0.7387329936027527,7214.5029296875,212.0731201171875,30.448314666748047,30.40525245666504,30.514488220214844,30.590591430664062,34.10951614379883,34.157440185546875,33.86497116088867,33.80332565307617,34135.09375,34023.64453125,34390.7265625,34359.3984375,556.9927978515625,553.4194946289062,552.91943359375,567.5252075195312,-0.1642695814371109,-0.9708752036094666,0.038148000836372375,0.8386784791946411,28.962879180908203,32.94124984741211,18532.982421875,182.06747436523438,-0.3301841616630554,-1.3257150650024414,-8961.6015625,-242.31459045410156,29.0496883392334,29.156457901000977,29.18128776550293,29.272663116455078,32.6922492980957,32.62545394897461,32.45716857910156,32.35896682739258,18654.08984375,18652.541015625,18836.599609375,18758.142578125,193.76873779296875,190.4929656982422,191.07041931152344,193.17825317382812,-0.1796303242444992,-0.9702666401863098,0.03649607300758362,0.8399556875228882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240123131017,28.77454376220703,34.87485122680664,22620.09765625,264.2565336739794,-0.05722489953041077,-0.038906898349523544,-211.0044403076172,-3.784341812133789,28.856224060058594,28.862899780273438,28.97037696838379,29.00275230407715,34.910343170166016,34.61332702636719,34.57673263549805,34.47718811035156,22516.865234375,22687.76953125,22576.4453125,22687.7578125,266.810791015625,272.34478759765625,269.3928527832031,269.5014343261719,-0.18652065098285675,-0.9630786180496216,0.767711341381073,0.4695746898651123,29.37933349609375,35.494293212890625,30666.708984375,463.8379821777344,5.422421622824913e-09,0.05286508798599243,0.11038978397846222,0.7269545793533325,6526.0107421875,185.45228576660156,29.546838760375977,29.47586441040039,29.53862953186035,29.635040283203125,35.43511962890625,35.485107421875,35.30787658691406,35.1061897277832,30816.54296875,30591.84765625,30929.697265625,30888.34765625,456.98187255859375,450.8109436035156,453.34161376953125,465.2035827636719,-0.17684943974018097,-0.9644132852554321,0.7679297924041748,0.4729459285736084,28.0821533203125,34.297325134277344,16988.97265625,139.60813903808594,-0.29835012555122375,-1.1201343536376953,-7262.2666015625,-192.7510223388672,28.150257110595703,28.23552131652832,28.3026180267334,28.355857849121094,34.14701461791992,33.94641876220703,33.87168884277344,33.81504821777344,16814.359375,16779.4765625,16867.8046875,16861.162109375,145.86618041992188,140.26560974121094,139.39537048339844,138.16139221191406,-0.1861436665058136,-0.9629574418067932,0.7662943601608276,0.47718214988708496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
