SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240509104005,29.950637817382812,55.89533615112305,26085.18359375,197.58861508875674,-0.12916536629199982,-0.748581051826477,-626.4144897460938,-7.695411682128906,30.059951782226562,29.962942123413086,30.114137649536133,29.84851837158203,56.756591796875,55.627235412597656,55.37071990966797,56.698272705078125,26579.96484375,25270.869140625,25765.888671875,25683.896484375,199.10838317871094,187.59239196777344,180.58944702148438,174.9619598388672,0.6835617423057556,-0.657145082950592,-0.8380321264266968,-0.5540846586227417,30.346948623657227,57.82970428466797,31429.3828125,289.2262268066406,1.0666544437408447,-0.003555054310709238,0.26399511098861694,0.6543720364570618,3561.854736328125,87.4343490600586,30.419391632080078,30.29054069519043,30.485498428344727,30.076854705810547,57.039581298828125,57.9190673828125,58.058502197265625,58.7654914855957,31232.759765625,30585.37890625,30423.451171875,29894.466796875,298.2795715332031,298.0806579589844,269.45062255859375,272.11700439453125,0.645358681678772,-0.6695458889007568,-0.8376297950744629,-0.5607690811157227,29.366483688354492,54.45524978637695,22489.103515625,117.4400634765625,-1.2396337985992432,-2.8312530517578125,-8650.75,-185.87046813964844,29.275283813476562,29.449975967407227,29.230070114135742,29.127025604248047,54.17070770263672,55.16017532348633,53.57182312011719,54.81134796142578,22344.19140625,22637.2421875,21846.923828125,21673.666015625,121.96302032470703,128.68450927734375,121.50827026367188,118.07608795166016,0.6800417304039001,-0.6732944846153259,-0.8385424613952637,-0.5750294923782349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240509105005,30.065078735351562,56.24632263183594,25427.177734375,180.9747065097684,-0.10891447961330414,-0.5424937009811401,-489.5271301269531,-6.379439353942871,30.074186325073242,29.976139068603516,30.263626098632812,29.871212005615234,56.78400802612305,55.834163665771484,55.71984100341797,56.530975341796875,25770.4921875,24796.92578125,25094.7734375,24949.87109375,185.00112915039062,164.9967803955078,169.3182373046875,158.32577514648438,0.6640129089355469,-0.6717807650566101,-0.8572432398796082,0.28717923164367676,30.453651428222656,58.12540054321289,30704.947265625,280.21136474609375,1.088295578956604,0.007894128561019897,0.2553592622280121,0.8368874192237854,3482.218505859375,85.89663696289062,30.51677703857422,30.283451080322266,30.541357040405273,30.19911003112793,57.14173126220703,58.058170318603516,57.90424728393555,58.81898498535156,30295.90234375,29542.912109375,29521.080078125,29077.212890625,271.5901184082031,274.2294921875,254.60482788085938,266.3576965332031,0.6218587160110474,-0.6860108375549316,-0.8504579663276672,0.2813987731933594,29.326995849609375,54.5899772644043,21991.041015625,110.7204818725586,-1.0747143030166626,-2.520189046859741,-7553.66748046875,-162.115966796875,29.353965759277344,29.54157829284668,29.24186897277832,29.327573776245117,54.184913635253906,55.266273498535156,53.63695526123047,54.72224044799805,21651.080078125,22091.2109375,20781.744140625,20993.150390625,110.45780181884766,112.25408172607422,103.02998352050781,105.59013366699219,0.6554227471351624,-0.6837961673736572,-0.851650059223175,0.2564098834991455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240509110005,29.962947845458984,56.442684173583984,26387.748046875,189.2935231894515,-0.09391599893569946,-0.4658249318599701,-435.5281982421875,-6.080663681030273,29.93218231201172,29.903533935546875,30.13299560546875,29.65268325805664,57.028507232666016,56.14070129394531,55.80799102783203,56.639793395996094,26705.263671875,25408.048828125,25970.1484375,25481.583984375,192.16940307617188,170.9716033935547,181.30157470703125,166.79673767089844,0.47412267327308655,-0.7222070097923279,-0.11129587143659592,0.7508176565170288,30.30531120300293,58.04690170288086,31651.791015625,289.4573669433594,1.1027287244796753,-0.0031062504276633263,0.23809023201465607,0.9090763926506042,3994.258056640625,91.7969741821289,30.32941246032715,30.196622848510742,30.347190856933594,30.00691795349121,57.19684600830078,58.17278289794922,58.181453704833984,58.975425720214844,31602.50390625,30963.416015625,30639.4765625,30514.525390625,286.5708312988281,285.92523193359375,262.00177001953125,272.8506774902344,0.42370790243148804,-0.7385135889053345,-0.10516804456710815,0.7444291114807129,29.184694290161133,54.76438522338867,22418.84765625,112.43096923828125,-1.0278946161270142,-2.3119218349456787,-7496.892578125,-162.975830078125,29.244312286376953,29.44390869140625,29.145389556884766,29.221397399902344,54.562255859375,55.53318405151367,54.0635871887207,55.11875534057617,21936.666015625,22410.271484375,21193.537109375,21700.966796875,113.18626403808594,116.30333709716797,109.75924682617188,107.44395446777344,0.4609014093875885,-0.7367316484451294,-0.1036374643445015,0.7323745489120483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240509111005,29.97927474975586,56.040428161621094,27285.060546875,202.81290674617532,-0.0887773185968399,-0.5283179879188538,-540.2330932617188,-7.905386924743652,30.00727081298828,29.910964965820312,30.034971237182617,29.890012741088867,56.41936492919922,55.77511215209961,55.30036926269531,56.46809768676758,27786.44140625,26947.298828125,27121.75390625,27113.130859375,209.66221618652344,189.6793670654297,200.02719116210938,188.92642211914062,0.500717043876648,-0.7457470893859863,0.6043932437896729,0.3255842924118042,30.364700317382812,57.82583236694336,33781.58984375,316.87738037109375,1.0990867614746094,-0.004856006242334843,0.27941134572029114,0.5610043406486511,4399.6318359375,100.41291046142578,30.34430694580078,30.148303985595703,30.3895263671875,30.016611099243164,56.63792419433594,57.84819793701172,57.83778381347656,58.67627716064453,33651.5234375,32182.88671875,32422.705078125,31914.119140625,309.0173645019531,314.73394775390625,289.9309387207031,303.9691162109375,0.45574814081192017,-0.7581449747085571,0.6092197299003601,0.3170015811920166,29.229337692260742,54.66694259643555,23524.80859375,121.97421264648438,-0.984845757484436,-2.375123977661133,-8325.763671875,-162.5264129638672,29.275537490844727,29.474334716796875,29.120155334472656,29.249881744384766,54.38726806640625,55.44109344482422,53.737693786621094,54.65692138671875,23159.23828125,23752.03515625,22405.240234375,22298.01171875,128.45655822753906,133.66854858398438,124.6336898803711,124.1161880493164,0.48685288429260254,-0.7581632137298584,0.6203851103782654,0.30539190769195557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240509112005,30.23066520690918,55.12451934814453,28461.02734375,222.93759351999574,-0.11124006658792496,-0.5732760429382324,-754.3007202148438,-9.193922996520996,30.225929260253906,30.047910690307617,30.221067428588867,30.181203842163086,55.628849029541016,54.79219436645508,54.12137985229492,55.3473014831543,29181.099609375,28048.74609375,28427.0390625,28553.5078125,229.0644073486328,210.2490692138672,218.7979278564453,214.03857421875,0.4465144872665405,-0.7561700940132141,0.6536461114883423,-0.4721486568450928,30.587505340576172,56.851436614990234,34654.7265625,334.400634765625,1.0892776250839233,0.0075902477838099,0.2719106078147888,0.59781414270401,3849.552734375,98.14239501953125,30.597129821777344,30.405780792236328,30.620752334594727,30.204288482666016,55.89137268066406,56.68269348144531,56.7588996887207,57.747928619384766,34875.6953125,33143.5625,33756.53125,32870.515625,322.737060546875,330.2183532714844,309.1961669921875,320.59417724609375,0.41237372159957886,-0.766828179359436,0.6588548421859741,-0.4829643964767456,29.563121795654297,53.7832145690918,24831.234375,140.21157836914062,-1.1118603944778442,-2.5085389614105225,-8965.478515625,-173.4387664794922,29.651836395263672,29.71725082397461,29.435190200805664,29.500186920166016,53.403743743896484,54.17340087890625,52.602760314941406,53.53095626831055,24630.662109375,24811.826171875,23993.43359375,23634.359375,157.36721801757812,154.4839324951172,148.87872314453125,148.6682586669922,0.4389340281486511,-0.7659885287284851,0.6641545295715332,-0.4992187023162842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240509113005,30.199811935424805,54.33789825439453,28149.75,219.87519569275864,-0.11682592332363129,-0.7101357579231262,-742.8271484375,-9.13292407989502,30.24732780456543,30.058652877807617,30.24295425415039,30.197975158691406,54.67159652709961,53.87076187133789,53.16059112548828,54.379886627197266,28600.7109375,27710.619140625,27898.1875,28376.806640625,225.92788696289062,207.38241577148438,206.77369689941406,204.82882690429688,0.45197564363479614,-0.755068302154541,-0.05698787048459053,-0.9381763935089111,30.558349609375,56.061790466308594,33489.359375,317.3953552246094,1.0747629404067993,-0.002156423171982169,0.24928569793701172,0.5006595253944397,2898.932373046875,81.12490844726562,30.637313842773438,30.511337280273438,30.642070770263672,30.236473083496094,55.09773254394531,55.75398254394531,55.93397903442383,56.76200866699219,33677.390625,32418.7890625,32729.287109375,31881.876953125,306.350341796875,310.7084655761719,288.2764892578125,299.6938781738281,0.41460201144218445,-0.763185977935791,-0.05642642453312874,-0.9403371214866638,29.64198112487793,52.860111236572266,25138.859375,146.2265625,-1.1975064277648926,-2.7341716289520264,-8384.302734375,-167.21250915527344,29.641939163208008,29.70819091796875,29.425016403198242,29.516525268554688,52.612548828125,53.272682189941406,51.774417877197266,52.65715789794922,24685.109375,24560.35546875,24372.244140625,23529.10546875,158.62815856933594,160.1385040283203,158.36044311523438,154.5372772216797,0.4453139901161194,-0.764265775680542,-0.054181888699531555,-0.9549887180328369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240509114005,30.13493537902832,54.0030632019043,27836.65234375,225.5934792889951,-0.1265595555305481,-0.8469686508178711,-722.2574462890625,-8.715991973876953,30.20070457458496,30.047439575195312,30.168193817138672,30.21196174621582,54.330196380615234,53.517845153808594,52.85983657836914,54.027645111083984,28510.80859375,27636.12109375,27480.46484375,28281.12109375,230.40936279296875,216.77745056152344,205.91278076171875,209.16311645507812,0.46828579902648926,-0.7444207668304443,-0.8207475543022156,-0.5647475719451904,30.430660247802734,55.90729904174805,33108.36328125,310.4655456542969,1.076753854751587,-0.006583771668374538,0.24338287115097046,0.44351521134376526,2516.1748046875,72.52555847167969,30.509502410888672,30.527679443359375,30.712993621826172,30.12273597717285,54.86774444580078,55.72946548461914,55.65742874145508,56.426490783691406,33272.78125,31925.330078125,32380.50390625,31637.52734375,312.5950927734375,311.5300598144531,285.55322265625,296.1822509765625,0.4306148588657379,-0.7529681921005249,-0.8244662284851074,-0.5699300765991211,29.624433517456055,52.47332000732422,25272.09375,159.22938537597656,-1.3025572299957275,-2.797346830368042,-8317.4873046875,-166.34451293945312,29.612834930419922,29.673765182495117,29.410594940185547,29.376352310180664,52.3714599609375,53.12263107299805,51.350624084472656,52.47941207885742,24977.021484375,24867.44921875,24580.611328125,23811.771484375,165.3460235595703,171.26101684570312,169.95008850097656,161.52301025390625,0.46392640471458435,-0.7602131962776184,-0.8178631067276001,-0.5794306993484497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240509115005,30.212520599365234,54.365379333496094,26837.0859375,206.7449434284796,-0.10653139650821686,-0.709872841835022,-604.1867065429688,-7.057651996612549,30.17259979248047,29.982616424560547,30.298748016357422,30.202186584472656,54.38774871826172,53.67530059814453,53.12302017211914,53.83510971069336,27440.517578125,26956.955078125,26458.046875,27393.4609375,213.98001098632812,192.50830078125,192.60586547851562,192.29635620117188,0.44632744789123535,-0.7458667755126953,-0.862922191619873,0.27356743812561035,30.47115707397461,56.21143341064453,31504.01953125,287.5579833984375,1.0839327573776245,0.0022327168844640255,0.23592312633991241,0.6419362425804138,1612.268798828125,55.383914947509766,30.53179931640625,30.508787155151367,30.70379638671875,30.12549591064453,54.999656677246094,55.76615524291992,55.50179672241211,56.493309020996094,31531.052734375,30019.818359375,30647.48046875,29808.126953125,269.5799255371094,270.86993408203125,255.58990478515625,269.6233825683594,0.4066028296947479,-0.7549751996994019,-0.8656231164932251,0.2718338966369629,29.578937530517578,52.664207458496094,25138.515625,162.7593231201172,-1.111729621887207,-2.465219736099243,-6443.42138671875,-125.63960266113281,29.687387466430664,29.720964431762695,29.41271209716797,29.533750534057617,52.414127349853516,53.202247619628906,51.51966857910156,52.41811752319336,24662.82421875,24529.77734375,23777.611328125,23386.39453125,163.58204650878906,162.97682189941406,163.3185577392578,159.34335327148438,0.44141724705696106,-0.7573734521865845,-0.8554628491401672,0.2509118318557739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240509120005,30.051647186279297,54.76564407348633,26916.93359375,203.83302732616374,-0.08783575147390366,-0.6573984622955322,-521.4691162109375,-5.8834614753723145,29.968046188354492,29.808940887451172,30.108362197875977,29.926244735717773,54.8538703918457,54.028900146484375,53.3228759765625,54.08327865600586,27425.0234375,26716.765625,26418.908203125,27084.8125,209.5899200439453,186.70616149902344,193.0382080078125,189.2248992919922,0.26237431168556213,-0.7786391973495483,-0.12450479716062546,0.7449076175689697,30.24773406982422,56.28464126586914,30882.568359375,270.7114562988281,1.084383487701416,-0.009802660904824734,0.2179737389087677,0.7146536707878113,1231.680908203125,41.908782958984375,30.255084991455078,30.381938934326172,30.403648376464844,29.836931228637695,55.27191925048828,55.90024185180664,55.96168518066406,56.79444122314453,31285.443359375,29822.962890625,30101.8203125,29461.26953125,255.55935668945312,252.9615020751953,232.5126953125,244.4021759033203,0.2169213891029358,-0.7895862460136414,-0.1327284425497055,0.7443373203277588,29.425832748413086,53.000118255615234,25475.15625,167.1688995361328,-1.0152028799057007,-2.2202982902526855,-5218.595703125,-103.7376708984375,29.54212188720703,29.583541870117188,29.273975372314453,29.374601364135742,52.928035736083984,53.62147903442383,52.254642486572266,52.98491668701172,24839.640625,24515.529296875,24018.611328125,23838.28125,169.00497436523438,167.22201538085938,173.5771026611328,164.15980529785156,0.2567811906337738,-0.7924429178237915,-0.11788340657949448,0.7359350919723511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240509121005,29.968082427978516,53.7873420715332,26846.20703125,201.23259032618392,-0.0814422219991684,-0.6656553149223328,-566.3507690429688,-7.699496746063232,30.08148765563965,29.941617965698242,30.187410354614258,30.027233123779297,54.25970458984375,53.27315139770508,52.767276763916016,54.10025405883789,27593.744140625,26747.24609375,26556.310546875,27538.6640625,208.3634796142578,187.15188598632812,200.36785888671875,190.9889373779297,0.289411336183548,-0.7818866968154907,0.6187171339988708,0.3385019302368164,30.22675132751465,55.64352035522461,31766.703125,277.3349304199219,1.1010245084762573,-0.008108433336019516,0.2614348232746124,0.6004758477210999,2028.807373046875,49.54538345336914,30.35098648071289,30.205053329467773,30.44667625427246,29.86139678955078,54.31520080566406,55.264930725097656,55.307960510253906,56.09385299682617,31934.208984375,30320.00390625,30703.453125,30160.533203125,261.56365966796875,264.4918518066406,244.495849609375,264.22283935546875,0.2502855658531189,-0.7937033772468567,0.6063705086708069,0.3356351852416992,29.43960952758789,52.49690628051758,25100.11328125,155.03245544433594,-0.9976804256439209,-2.3175156116485596,-6278.3125,-108.14077758789062,29.547252655029297,29.593069076538086,29.220191955566406,29.372127532958984,52.261959075927734,53.1651725769043,51.714599609375,52.318851470947266,24474.935546875,24408.4375,23611.90234375,23528.564453125,167.6697235107422,159.5945281982422,160.79640197753906,155.87033081054688,0.2887248992919922,-0.7961565256118774,0.6217775940895081,0.3260396718978882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240509122005,29.87953758239746,53.70408248901367,26768.779296875,200.77682833703295,-0.10710817575454712,-0.645664393901825,-752.3831787109375,-10.096713066101074,29.990694046020508,29.85367774963379,30.087879180908203,29.9375,54.52918243408203,53.22243881225586,52.733642578125,54.24374008178711,27682.177734375,26447.958984375,26677.345703125,27309.04296875,207.67495727539062,189.97998046875,203.30418395996094,195.8104248046875,0.23665355145931244,-0.7795273661613464,0.6784303188323975,-0.4726262092590332,30.099590301513672,55.4909782409668,31697.09765625,282.0584716796875,1.1121785640716553,0.009580305777490139,0.26214709877967834,0.7867781519889832,2320.871826171875,60.036842346191406,30.337827682495117,30.019695281982422,30.384801864624023,29.82482147216797,54.4044189453125,55.24669647216797,55.16048049926758,55.95170974731445,32293.9375,30553.91015625,31075.755859375,30323.060546875,268.5162353515625,275.60650634765625,255.00177001953125,275.736083984375,0.2047947198152542,-0.7916936874389648,0.6724039316177368,-0.47637295722961426,29.36616325378418,52.459075927734375,24262.0546875,143.61984252929688,-1.1376863718032837,-2.49678635597229,-7868.0517578125,-136.49815368652344,29.52734375,29.521360397338867,29.21009063720703,29.29701042175293,52.162052154541016,52.75801467895508,51.52146530151367,52.26808166503906,24105.658203125,23879.033203125,23240.052734375,23318.671875,165.55331420898438,151.34263610839844,148.63304138183594,150.3600311279297,0.2403368204832077,-0.7930426597595215,0.6783967018127441,-0.4916064739227295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240509123005,29.55023765563965,54.0146369934082,25624.576171875,181.18496413866006,-0.11741815507411957,-0.7423508763313293,-727.271728515625,-10.956428527832031,29.713808059692383,29.575414657592773,29.78988265991211,29.611631393432617,54.74935531616211,53.4389762878418,53.012977600097656,54.662715911865234,26086.048828125,25220.0625,25415.12890625,25879.490234375,188.7335205078125,174.67486572265625,179.4650115966797,172.986083984375,0.2332160472869873,-0.7769132256507874,-0.03545786440372467,-0.9556543231010437,29.784116744995117,55.76450729370117,30029.234375,256.565185546875,1.1125918626785278,0.0028014960698783398,0.23967215418815613,0.7428584694862366,2078.62744140625,53.599727630615234,30.079509735107422,29.732372283935547,30.096521377563477,29.632591247558594,54.706031799316406,55.59143829345703,55.51091003417969,56.04808807373047,30574.5859375,29291.8125,29462.822265625,28870.193359375,248.67076110839844,256.6378479003906,229.63571166992188,252.83700561523438,0.19340722262859344,-0.7866078615188599,-0.03895985707640648,-0.9502633213996887,29.05322265625,52.71613311767578,22963.41796875,127.82308959960938,-1.2402466535568237,-2.727719783782959,-8041.1552734375,-143.17501831054688,29.13326072692871,29.201812744140625,28.871335983276367,29.012922286987305,52.479774475097656,52.965877532958984,51.82027816772461,52.620670318603516,22846.8125,22508.58984375,22213.5390625,22031.193359375,142.01132202148438,135.4705047607422,132.03228759765625,135.27064514160156,0.23295384645462036,-0.7899842262268066,-0.038819484412670135,-0.9640573263168335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240509124005,29.283782958984375,54.53329849243164,24722.140625,175.97204776684163,-0.12792383134365082,-0.8501365184783936,-707.7420043945312,-11.152685165405273,29.485549926757812,29.346445083618164,29.4764461517334,29.393766403198242,55.309749603271484,54.05904769897461,53.65752029418945,55.41604995727539,25328.07421875,24568.236328125,24510.423828125,24927.9765625,182.68869018554688,175.67442321777344,170.4383087158203,169.2140655517578,0.2341807782649994,-0.765905499458313,-0.8089494705200195,-0.5853344798088074,29.47447395324707,56.498355865478516,29497.51171875,246.86160278320312,1.127623200416565,-0.001339878304861486,0.23312532901763916,0.6861613988876343,2348.63525390625,55.500816345214844,29.734987258911133,29.467260360717773,29.935630798339844,29.37337303161621,55.41286849975586,56.54307174682617,56.180694580078125,56.621238708496094,29873.423828125,28539.080078125,28888.396484375,28515.626953125,256.53643798828125,260.8487548828125,228.15872192382812,251.14756774902344,0.1901048719882965,-0.7758483290672302,-0.8118044137954712,-0.5834950804710388,28.755125045776367,53.40179443359375,21911.638671875,123.93782043457031,-1.3654305934906006,-2.8017916679382324,-8653.1708984375,-154.4207000732422,28.836137771606445,28.948410034179688,28.630308151245117,28.670677185058594,53.11447525024414,53.74662399291992,52.300479888916016,53.37134552001953,22126.71484375,21887.5546875,21360.083984375,21448.94921875,130.89759826660156,130.3296661376953,125.23933410644531,126.83682250976562,0.2320753037929535,-0.7845615148544312,-0.8086073994636536,-0.592836856842041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240509125005,29.28053092956543,55.42037582397461,23457.931640625,155.14902805758356,-0.10226088762283325,-0.6853080987930298,-584.7118530273438,-9.785560607910156,29.409496307373047,29.209667205810547,29.46367073059082,29.309762954711914,55.928863525390625,54.879295349121094,54.5163688659668,55.92420959472656,23980.0859375,23633.20703125,23309.208984375,23663.294921875,164.24061584472656,150.8164520263672,154.22239685058594,151.5557098388672,0.20686979591846466,-0.7581436634063721,-0.8606182336807251,0.2501332759857178,29.443504333496094,57.38800811767578,28017.84375,228.21633911132812,1.1460930109024048,0.007509513292461634,0.22425410151481628,0.9167056679725647,2027.2744140625,48.74226760864258,29.696653366088867,29.332857131958008,29.843135833740234,29.361547470092773,56.16684341430664,57.24119186401367,56.565391540527344,57.3027458190918,28142.6171875,26724.056640625,27320.671875,26910.556640625,223.09596252441406,227.7105712890625,204.6941680908203,232.36325073242188,0.16030068695545197,-0.7678404450416565,-0.8598003387451172,0.25618910789489746,28.576618194580078,54.31913757324219,21097.189453125,116.22342681884766,-1.169296383857727,-2.4607956409454346,-7250.63427734375,-125.0855712890625,28.81791114807129,28.9053897857666,28.535619735717773,28.75754165649414,53.70289611816406,54.41456985473633,53.02376937866211,53.89504623413086,21188.017578125,20952.541015625,19948.619140625,20570.96484375,120.0881576538086,113.52631378173828,107.50167846679688,116.24566650390625,0.20279116928577423,-0.7706485986709595,-0.8532055616378784,0.2334587574005127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240509130005,29.03883934020996,56.46438217163086,23306.998046875,153.78026871081818,-0.07605763524770737,-0.5867398381233215,-489.7043151855469,-8.457242012023926,29.12371063232422,28.970233917236328,29.119150161743164,28.968751907348633,57.12974548339844,55.99784851074219,55.4755859375,56.90250778198242,23876.279296875,23132.064453125,23114.83203125,23099.1953125,160.5196075439453,146.6190185546875,153.3422393798828,149.38328552246094,0.036935679614543915,-0.7743048071861267,-0.13235673308372498,0.7196683883666992,29.123815536499023,58.21290969848633,27490.955078125,218.70445251464844,1.1548171043395996,-0.004063634667545557,0.2038339376449585,1.0385308265686035,2183.33837890625,46.3541145324707,29.34832191467285,29.113805770874023,29.475587844848633,29.039085388183594,57.11423873901367,58.22073745727539,57.67364501953125,58.34205627441406,27990.71484375,26693.123046875,27124.986328125,26811.42578125,222.37689208984375,218.08706665039062,189.17527770996094,216.231689453125,-0.014459909871220589,-0.7857391834259033,-0.13665218651294708,0.7263422012329102,28.30902099609375,55.35872268676758,20859.484375,110.64424896240234,-1.0402411222457886,-2.1482605934143066,-6394.1103515625,-114.2559585571289,28.576656341552734,28.680978775024414,28.291519165039062,28.530414581298828,54.84174346923828,55.53914260864258,54.41067886352539,55.1700439453125,20802.474609375,20488.791015625,19641.494140625,20612.08984375,117.31733703613281,111.10137939453125,108.29132080078125,112.51798248291016,0.032347097992897034,-0.787758469581604,-0.12387096136808395,0.7161222696304321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
