SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240125104002,20.70431137084961,59.510318756103516,33952.79296875,420.1677646034883,0.007521278690546751,-0.4772382378578186,-160.95542907714844,-2.389620304107666,20.715131759643555,20.562898635864258,60.02621078491211,60.122459411621094,34036.38671875,34167.10546875,419.0730285644531,411.8748779296875,0.5676620602607727,-0.8218086361885071,-0.8254764080047607,-0.47159457206726074,21.378643035888672,61.38567352294922,37964.93359375,510.10595703125,1.1311686038970947,0.047281477600336075,0.3128398358821869,0.8760454058647156,3576.371826171875,84.86958312988281,21.244670867919922,21.242591857910156,61.58491897583008,61.853878021240234,38034.66796875,38321.5,504.0386047363281,499.0523376464844,0.5546507239341736,-0.8203829526901245,-0.8296962976455688,-0.478283166885376,20.185400009155273,58.138065338134766,29497.609375,333.9979553222656,-0.34339800477027893,-2.492511749267578,-4836.6904296875,-111.25260925292969,20.257593154907227,20.08315658569336,58.593902587890625,58.47377395629883,29525.2578125,29183.732421875,337.5328063964844,340.8514709472656,0.5614793300628662,-0.8220447301864624,-0.8272190690040588,-0.4863104820251465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240125105002,21.1200008392334,57.83730697631836,35731.26171875,444.10489487470255,0.012637133710086346,-0.4059647023677826,-88.39444732666016,-1.5132874250411987,21.12671661376953,21.065494537353516,58.02215576171875,58.28681945800781,35700.046875,35635.515625,441.4382019042969,432.9023742675781,0.5526498556137085,-0.8467388153076172,-0.8207061290740967,0.4352074861526489,21.797832489013672,59.65770721435547,40276.15234375,543.7954711914062,1.1647529602050781,0.040569256991147995,0.3163814842700958,0.9985855221748352,3892.5439453125,97.39503479003906,21.760513305664062,21.703317642211914,59.78388214111328,60.000362396240234,40114.00390625,40328.6953125,538.496337890625,532.5718994140625,0.5385597944259644,-0.8475416898727417,-0.8298242688179016,0.43050622940063477,20.67723846435547,56.40001678466797,31126.392578125,356.2351989746094,-0.33044737577438354,-2.5300464630126953,-4939.97998046875,-119.82604217529297,20.6949520111084,20.492258071899414,56.74721908569336,56.509056091308594,31205.576171875,30837.1328125,354.826416015625,360.0291748046875,0.5472394227981567,-0.8468917608261108,-0.8268213868141174,0.4251410961151123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240125110002,21.60786247253418,56.07086181640625,37421.48828125,473.6269129706584,0.008554322645068169,-0.30193716287612915,-109.12703704833984,0.15786334872245789,21.631732940673828,21.61026382446289,56.4562873840332,56.643795013427734,37499.12890625,37408.9375,475.994140625,465.7942199707031,0.36027348041534424,-0.908259391784668,-0.004226371180266142,0.8954333066940308,22.292753219604492,57.98255157470703,42371.56640625,578.9169311523438,1.1711783409118652,0.04043617472052574,0.3098730444908142,1.127650499343872,4277.30908203125,104.50611877441406,22.248525619506836,22.154586791992188,58.19999313354492,58.34703826904297,42238.5390625,42361.25390625,574.3767700195312,565.5934448242188,0.3483732044696808,-0.9072156548500061,-0.012768512591719627,0.8881325721740723,21.134315490722656,54.67626953125,32910.421875,386.43878173828125,-0.3480100929737091,-2.3823251724243164,-4917.01513671875,-118.0744400024414,21.09710693359375,20.934720993041992,54.99895477294922,54.84033203125,33044.87890625,32748.2890625,389.6905517578125,392.56610107421875,0.34878793358802795,-0.9085791110992432,-0.01238814927637577,0.8822767734527588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240125111002,22.447162628173828,53.73249816894531,39274.80078125,492.20128687330225,-0.0018956142012029886,-0.23912741243839264,-181.1339111328125,1.2804311513900757,22.423677444458008,22.395906448364258,54.05044937133789,54.07514953613281,39112.7578125,38985.7890625,489.3976135253906,488.4132385253906,0.35369905829429626,-0.9278647303581238,0.7934826016426086,0.4282078742980957,23.242467880249023,55.6428108215332,44372.015625,603.3624267578125,1.192932367324829,0.04062986373901367,0.3502367436885834,1.2324039936065674,4570.0234375,109.04486083984375,23.236970901489258,23.0519962310791,55.742488861083984,55.9933967590332,44373.90234375,44580.0078125,598.58740234375,600.2080078125,0.34374186396598816,-0.9270467758178711,0.7909964919090271,0.4178121089935303,21.8789005279541,52.19413375854492,34265.23046875,394.9794921875,-0.3877653181552887,-2.347715377807617,-5794.21142578125,-130.21511840820312,21.91681480407715,21.623226165771484,52.517887115478516,52.39064025878906,34277.05078125,33978.48828125,396.0412902832031,401.5237121582031,0.3477177619934082,-0.9284014701843262,0.7898328304290771,0.41652774810791016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240125112002,23.10214614868164,52.05765151977539,40583.9765625,519.1833603775101,-0.009110667742788792,-0.1962519735097885,-182.17269897460938,-0.04903184622526169,23.110078811645508,23.009071350097656,52.40022277832031,52.30512619018555,40401.859375,40459.4765625,514.852294921875,514.5071411132812,0.3325114846229553,-0.9281665682792664,0.7903885245323181,-0.48872309923171997,23.88360023498535,53.960609436035156,45561.46484375,632.9376220703125,1.2160440683364868,0.04826021194458008,0.36069542169570923,1.2705000638961792,4480.2197265625,107.96695709228516,23.909210205078125,23.710979461669922,54.07708740234375,54.3001594543457,45593.51953125,45959.453125,628.4492797851562,628.0244140625,0.32153448462486267,-0.9282320737838745,0.7872897982597351,-0.4985520839691162,22.41761016845703,50.6798095703125,35159.38671875,411.4526062011719,-0.40999558568000793,-2.2045159339904785,-5976.099609375,-135.3828887939453,22.473068237304688,22.299875259399414,50.877655029296875,50.552223205566406,35068.94140625,35360.36328125,410.21319580078125,419.3198547363281,0.33002355694770813,-0.9273444414138794,0.7871448397636414,-0.49856996536254883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240125113002,23.41123390197754,50.776615142822266,41661.32421875,538.8858293902503,-0.01995130628347397,-0.2566780745983124,-223.83871459960938,-2.6160645484924316,23.480728149414062,23.428308486938477,51.17271423339844,51.22385025024414,41806.34375,41627.71484375,533.9383544921875,535.1968994140625,0.33035197854042053,-0.9321893453598022,-0.02446744404733181,-0.9437177777290344,24.296716690063477,52.725582122802734,46843.453125,652.92578125,1.2183985710144043,0.04484868049621582,0.36336106061935425,1.2624961137771606,4732.35009765625,107.99305725097656,24.246013641357422,24.138891220092773,52.90293884277344,53.30623245239258,46731.06640625,47281.1484375,645.3450927734375,650.3349609375,0.3178970217704773,-0.9317184686660767,-0.02584759145975113,-0.9519837498664856,22.85997772216797,49.3582763671875,36081.76953125,426.1537780761719,-0.44781211018562317,-2.4070606231689453,-6731.3046875,-144.70489501953125,22.804397583007812,22.649354934692383,49.56690216064453,49.35105895996094,36042.54296875,36210.08203125,425.0224304199219,433.26434326171875,0.325167715549469,-0.930234968662262,-0.022671617567539215,-0.957344651222229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240125114002,23.834062576293945,49.58488845825195,42592.71875,556.567665167817,-0.02359164133667946,-0.3612682521343231,-154.79701232910156,-2.894519329071045,23.873655319213867,23.779190063476562,50.15895462036133,50.052982330322266,42861.49609375,42933.8046875,551.76611328125,554.2463989257812,0.3252434730529785,-0.9319484233856201,-0.8465903997421265,-0.4923229217529297,24.69293212890625,51.721561431884766,48232.64453125,681.1944580078125,1.223107099533081,0.03713782876729965,0.3679657280445099,1.2440319061279297,5063.03271484375,123.49012756347656,24.609792709350586,24.552961349487305,51.72847366333008,52.256038665771484,48401.671875,48757.89453125,674.6181030273438,678.6425170898438,0.31682342290878296,-0.9295521378517151,-0.8535103797912598,-0.4990299940109253,23.24770736694336,48.2368049621582,36944.828125,441.6022644042969,-0.4720904231071472,-2.4466564655303955,-7212.837890625,-155.1671905517578,23.195480346679688,23.055009841918945,48.456878662109375,48.08195495605469,36945.640625,37062.14453125,438.9756774902344,443.5863037109375,0.3195796608924866,-0.9307688474655151,-0.8467168211936951,-0.5053032636642456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240125115002,24.115819931030273,48.51169204711914,43415.74609375,568.259125154476,-0.018324684351682663,-0.2962260842323303,-97.47216033935547,-2.057345151901245,24.153196334838867,24.147584915161133,48.803829193115234,48.84907913208008,43554.015625,43432.08984375,560.1557006835938,560.9982299804688,0.30512967705726624,-0.9355255365371704,-0.8454284071922302,0.43104517459869385,24.954219818115234,50.54204177856445,49170.3671875,693.9326782226562,1.2469532489776611,0.03242763876914978,0.3642291724681854,1.353564739227295,4971.1767578125,124.96414184570312,24.964580535888672,24.880748748779297,50.463993072509766,50.952884674072266,49019.9140625,49391.6875,687.0842895507812,691.3805541992188,0.29383671283721924,-0.9356487393379211,-0.8563249111175537,0.42961835861206055,23.607494354248047,47.203060150146484,37952.8359375,459.557861328125,-0.44893646240234375,-2.3561978340148926,-6870.48876953125,-151.4064178466797,23.50438690185547,23.356847763061523,47.23860168457031,46.79777526855469,38008.9765625,38128.33984375,450.4765319824219,456.1495361328125,0.30385321378707886,-0.9344143867492676,-0.8495668172836304,0.42469656467437744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240125120002,24.331405639648438,47.711116790771484,43579.8125,576.1285726958504,-0.0230877622961998,-0.1977795660495758,-184.118896484375,-0.31264370679855347,24.40157127380371,24.390213012695312,48.19532775878906,48.17887878417969,43799.0078125,43716.00390625,571.9955444335938,571.5504760742188,0.10883311927318573,-0.9599412083625793,-0.019261615350842476,0.9011150598526001,25.154817581176758,49.697364807128906,49247.2890625,696.9913330078125,1.234763503074646,0.03455347567796707,0.34851568937301636,1.4492465257644653,4841.98779296875,118.63050842285156,25.166818618774414,25.065595626831055,49.74552917480469,50.2249870300293,49044.63671875,49458.21875,690.7091674804688,693.1082763671875,0.09821461141109467,-0.9581892490386963,-0.029988037422299385,0.8997693061828613,23.809207916259766,46.581905364990234,38564.04296875,477.4627685546875,-0.4489414393901825,-2.103222131729126,-6408.17626953125,-134.546142578125,23.664894104003906,23.561674118041992,46.49534606933594,46.132469177246094,38758.30859375,38885.84765625,471.7893981933594,474.68798828125,0.10469930619001389,-0.9580199122428894,-0.026490190997719765,0.8928923606872559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240125121002,24.41409683227539,47.78825759887695,43747.46484375,578.188844155816,-0.011397389695048332,-0.21526066958904266,-294.0158996582031,-0.9705571532249451,24.478553771972656,24.418458938598633,48.13235092163086,48.03660583496094,43907.1640625,43910.2890625,577.71435546875,577.844482421875,0.08266288042068481,-0.9603187441825867,0.8038142919540405,0.43908536434173584,25.260950088500977,49.65333557128906,49355.27734375,701.1375732421875,1.2503548860549927,0.04002120718359947,0.3651895821094513,1.4226906299591064,4848.34619140625,116.66156005859375,25.311124801635742,25.184085845947266,49.66035842895508,50.09449005126953,49443.51171875,49873.34375,694.1097412109375,699.9984130859375,0.07573843747377396,-0.9583131074905396,0.799108624458313,0.4307067394256592,23.84740447998047,46.456451416015625,38515.81640625,473.1588439941406,-0.4523926079273224,-1.9538713693618774,-6667.99365234375,-141.33828735351562,23.794023513793945,23.561845779418945,46.47890090942383,46.157386779785156,38707.578125,38576.42578125,476.1959228515625,478.7248840332031,0.08355516940355301,-0.9603480100631714,0.7968385815620422,0.42839837074279785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240125122002,24.6510009765625,47.48002243041992,44568.625,601.3706967520064,-0.020254116505384445,-0.2640468180179596,-348.9966735839844,-3.653135061264038,24.748998641967773,24.623735427856445,47.86669158935547,47.709835052490234,44755.296875,44936.5546875,605.5443115234375,603.4358520507812,0.05567198619246483,-0.9563947916030884,0.8045198321342468,-0.4898974895477295,25.454139709472656,49.36874771118164,50167.171875,730.3306274414062,1.2647112607955933,0.05073689669370651,0.36482229828834534,1.2553964853286743,4914.134765625,120.51534271240234,25.541898727416992,25.38339614868164,49.43105697631836,49.6259765625,50467.1484375,50897.2421875,723.951171875,725.8712768554688,0.049515947699546814,-0.9566226601600647,0.8016114234924316,-0.49992668628692627,24.001930236816406,46.227901458740234,38774.44921875,481.5088806152344,-0.46997421979904175,-2.1231226921081543,-7251.6279296875,-160.56080627441406,23.975177764892578,23.852689743041992,46.258827209472656,45.755123138427734,38852.8515625,39175.03515625,487.68914794921875,493.9085998535156,0.05830809101462364,-0.9567265510559082,0.7992777228355408,-0.5012291669845581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240125123002,24.785924911499023,46.87485122680664,45216.75390625,612.8699434219905,-0.03846241533756256,-0.396430104970932,-419.5469970703125,-6.125650405883789,24.93317985534668,24.86393928527832,47.35923767089844,47.33041763305664,45706.3046875,45606.10546875,619.6470336914062,619.0848388671875,0.051230061799287796,-0.9654660224914551,-0.01593608781695366,-0.9434365630149841,25.684133529663086,48.879146575927734,51145.45703125,746.469482421875,1.261832594871521,0.04866732284426689,0.3613571226596832,1.126606822013855,5349.88330078125,126.8001937866211,25.671781539916992,25.58501434326172,49.04165267944336,49.223148345947266,51433.05078125,51973.83203125,736.8253173828125,744.8138427734375,0.04506921023130417,-0.9661547541618347,-0.015387658029794693,-0.9536300897598267,24.257190704345703,45.47393035888672,39108.08203125,482.7901306152344,-0.5113712549209595,-2.609713077545166,-8487.5361328125,-185.34280395507812,24.149078369140625,24.007991790771484,45.631103515625,45.22429656982422,39145.5625,39342.1953125,492.3665466308594,498.05816650390625,0.04939664900302887,-0.9653962850570679,-0.014520313590765,-0.9602817893028259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240125124002,25.090534210205078,46.34260940551758,45243.0703125,611.2493846619026,-0.0441230908036232,-0.5517000555992126,-357.1050109863281,-6.33420467376709,25.182870864868164,25.064714431762695,47.04053497314453,46.76355743408203,45749.89453125,45919.23828125,620.8433227539062,621.9136962890625,0.04594728350639343,-0.96370929479599,-0.8453185558319092,-0.4867023229598999,25.94316291809082,48.600486755371094,51634.828125,760.1653442382812,1.2600140571594238,0.04216442629694939,0.3649704158306122,1.0412068367004395,5829.40576171875,145.0856170654297,25.86844253540039,25.848188400268555,48.58697509765625,48.760921478271484,52284.73828125,52660.15234375,750.385009765625,759.223388671875,0.04362645745277405,-0.962426483631134,-0.849058985710144,-0.4962279796600342,24.490312576293945,44.90784454345703,39028.734375,476.6669006347656,-0.5295277237892151,-2.7431671619415283,-9171.89453125,-205.30810546875,24.430973052978516,24.260671615600586,45.174896240234375,44.597450256347656,39059.0703125,39069.7265625,487.0758056640625,488.5976867675781,0.0429079569876194,-0.9642514586448669,-0.8459449410438538,-0.5043971538543701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240125125002,25.283294677734375,46.12788009643555,44742.546875,599.3460187031629,-0.0328231155872345,-0.45538610219955444,-268.7450866699219,-5.0005784034729,25.374279022216797,25.30764389038086,46.580780029296875,46.337589263916016,45073.1484375,45080.609375,606.6079711914062,605.9851684570312,0.02190999872982502,-0.9479840397834778,-0.8471575975418091,0.4475451707839966,26.106647491455078,48.284976959228516,51285.51953125,752.0681762695312,1.2837796211242676,0.03879134729504585,0.3647485375404358,1.155867099761963,5884.87109375,149.56533813476562,26.1068172454834,26.086469650268555,48.180667877197266,48.27972412109375,51539.296875,52074.70703125,742.1824951171875,751.1926879882812,0.015345100313425064,-0.9488131403923035,-0.8530943989753723,0.4428122043609619,24.749950408935547,44.68797302246094,38698.70703125,468.9349670410156,-0.4874168038368225,-2.456390857696533,-8726.7470703125,-201.13265991210938,24.673131942749023,24.458152770996094,44.80286407470703,44.17420959472656,38819.04296875,38642.4921875,474.3653259277344,475.2193298339844,0.022382384166121483,-0.9483439922332764,-0.8512987494468689,0.4348740577697754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240125130002,25.369197845458984,46.19658660888672,43882.03125,593.1852742332591,-0.02809104137122631,-0.27464014291763306,-317.1174011230469,-2.84763765335083,25.484664916992188,25.393592834472656,46.804500579833984,46.49418640136719,44285.53515625,44398.98046875,604.4369506835938,602.57177734375,-0.17055442929267883,-0.9398162364959717,-0.020123876631259918,0.9250072240829468,26.179479598999023,48.296024322509766,50672.44921875,746.7686157226562,1.2710622549057007,0.04366229102015495,0.3561903238296509,1.257081389427185,6170.13671875,153.43638610839844,26.17646026611328,26.145082473754883,48.29620361328125,48.399932861328125,50686.828125,51356.421875,739.3756103515625,747.1122436523438,-0.1781681329011917,-0.9381187558174133,-0.023922177031636238,0.9200899600982666,24.840072631835938,44.92731857299805,38076.79296875,466.8947448730469,-0.4664541184902191,-1.9083722829818726,-8323.0107421875,-187.18679809570312,24.71123695373535,24.546916961669922,44.91796875,44.41718292236328,38410.1875,38094.7421875,476.08868408203125,473.2843933105469,-0.17446742951869965,-0.9388864040374756,-0.025616366416215897,0.9092278480529785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240125131002,25.464950561523438,46.55898666381836,41992.76953125,556.4005885585553,-0.02723619155585766,-0.27093157172203064,-407.92681884765625,-5.099289417266846,25.5228271484375,25.465532302856445,46.82219314575195,46.6730842590332,42297.83203125,42430.3828125,565.7013549804688,561.2797241210938,-0.19306781888008118,-0.9254357218742371,0.7868565320968628,0.4475477933883667,26.30951690673828,48.484554290771484,48411.88671875,702.4854125976562,1.2508854866027832,0.04292431101202965,0.3718585669994354,1.2572810649871826,5965.0908203125,142.35989379882812,26.335676193237305,26.232988357543945,48.25522994995117,48.617332458496094,48573.59765625,49230.48046875,698.3753051757812,706.0758056640625,-0.1973012089729309,-0.925453782081604,0.7859125137329102,0.44008922576904297,24.940053939819336,45.14514923095703,36172.65625,435.7417297363281,-0.49287673830986023,-1.988287091255188,-8287.0498046875,-179.13943481445312,24.867992401123047,24.612152099609375,45.077640533447266,44.74106979370117,36483.640625,36048.07421875,440.0004577636719,440.1143798828125,-0.18844448029994965,-0.9259730577468872,0.7830579280853271,0.43609654903411865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240125132002,25.606292724609375,46.51584243774414,40679.4453125,537.1447067383855,-0.037852585315704346,-0.3040909171104431,-423.9426574707031,-7.7730584144592285,25.65191650390625,25.583881378173828,46.643226623535156,46.54616928100586,40901.04296875,41161.98046875,545.3319702148438,538.533203125,-0.21280162036418915,-0.9275454878807068,0.7936608791351318,-0.4705679416656494,26.34261703491211,48.358150482177734,46317.9375,670.603515625,1.228084921836853,0.05018240958452225,0.35928821563720703,1.1521191596984863,5139.65771484375,121.0916976928711,26.44432830810547,26.304092407226562,48.07246398925781,48.4405517578125,46613.625,47209.625,668.0427856445312,666.9406127929688,-0.21604561805725098,-0.9288724064826965,0.7911128401756287,-0.4757227897644043,24.98862075805664,45.13045883178711,35023.984375,420.74603271484375,-0.5082454681396484,-2.2115092277526855,-7755.9560546875,-171.4375762939453,24.957931518554688,24.83379554748535,45.040489196777344,44.54174041748047,35084.51171875,35280.7578125,424.0333251953125,429.9297790527344,-0.20739156007766724,-0.9269772171974182,0.7892435789108276,-0.4775320291519165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240125133002,25.482778549194336,46.48270797729492,39022.12109375,502.9782211989087,-0.0528901182115078,-0.4398076832294464,-424.9169921875,-9.151877403259277,25.559526443481445,25.600797653198242,46.60614776611328,46.70631790161133,39401.27734375,39280.87890625,510.4566650390625,505.1783142089844,-0.20825660228729248,-0.9458600878715515,-0.014532863162457943,-0.9332168102264404,26.256494522094727,48.30323791503906,43996.9453125,618.3839721679688,1.1971538066864014,0.04678316414356232,0.335761696100235,1.0333269834518433,4435.39697265625,98.29783630371094,26.305532455444336,26.19784927368164,48.11634826660156,48.560115814208984,44286.98828125,44839.21484375,610.7706909179688,612.49365234375,-0.21196545660495758,-0.9462915062904358,-0.015945110470056534,-0.9352437257766724,24.996932983398438,44.94166564941406,33950.9921875,396.436279296875,-0.5326181054115295,-2.7519302368164062,-7611.9716796875,-164.8092498779297,24.904027938842773,24.763628005981445,45.016258239746094,44.62184143066406,33816.140625,34014.52734375,403.6700134277344,410.8891906738281,-0.20914752781391144,-0.9438318014144897,-0.015011494047939777,-0.941209077835083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240125134002,25.43162727355957,46.65468215942383,36840.59375,459.505695409728,-0.05416275933384895,-0.5994396209716797,-318.00994873046875,-9.147533416748047,25.443246841430664,25.469614028930664,46.94189453125,46.84480285644531,37125.48046875,37243.71875,469.0321044921875,465.1897277832031,-0.21896281838417053,-0.9432414770126343,-0.8344005942344666,-0.4908943176269531,26.11673927307129,48.627777099609375,41286.2109375,567.1053466796875,1.1700515747070312,0.040245577692985535,0.3154180645942688,0.9215343594551086,3737.809814453125,86.27137756347656,26.129945755004883,26.040729522705078,48.27888107299805,48.734134674072266,41974.5859375,42163.83984375,557.9783935546875,559.1023559570312,-0.2195565104484558,-0.9413489699363708,-0.8415856957435608,-0.4909983277320862,24.881181716918945,45.14677429199219,32536.265625,367.7378845214844,-0.5321375727653503,-2.873426914215088,-6901.47021484375,-153.21180725097656,24.874187469482422,24.6856632232666,45.35772705078125,44.793739318847656,32334.197265625,32387.005859375,377.9203796386719,382.8794860839844,-0.22154632210731506,-0.9413227438926697,-0.83880615234375,-0.4965283274650574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
