SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240706120005,49.42393493652344,25.673330307006836,106571.921875,1633.6946761673444,0.09437550604343414,0.6575188040733337,981.7653198242188,12.93480110168457,49.5447998046875,49.392417907714844,25.36825180053711,26.104167938232422,106800.78125,106872.953125,1595.3392333984375,1581.5482177734375,0.07419493794441223,-1.0229002237319946,0.020214002579450607,0.8304054737091064,50.20883560180664,25.81664276123047,110036.6484375,1707.188232421875,1.438535213470459,0.07529867440462112,0.3341183662414551,1.3973474502563477,-1438.508544921875,-32.05564498901367,50.17329406738281,50.03595733642578,26.070091247558594,25.911571502685547,109194.640625,109094.1328125,1702.4949951171875,1688.038818359375,0.07560011744499207,-1.0301846265792847,0.012349412776529789,0.8337967395782471,48.857696533203125,24.93255615234375,100751.8984375,1454.8023681640625,0.262905091047287,0.15547774732112885,1102.8243408203125,-58.42628479003906,48.86689758300781,48.73587417602539,25.198156356811523,24.30272674560547,101144.3515625,101261.4296875,1467.048828125,1430.7891845703125,0.04993549361824989,-1.0248699188232422,0.009333154186606407,0.833999514579773,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240706121005,49.68168640136719,25.080890655517578,106923.4140625,1643.1520284344952,0.11318616569042206,0.5960596203804016,910.8482666015625,12.182938575744629,49.80292510986328,49.638248443603516,24.888954162597656,25.381258010864258,107150.2890625,107306.578125,1607.080078125,1592.1624755859375,0.051795799285173416,-1.0130752325057983,0.742750883102417,0.5417653322219849,50.47195053100586,25.137691497802734,110472.25,1722.4031982421875,1.4805265665054321,0.07585299760103226,0.35409867763519287,1.3761106729507446,-608.7136840820312,-7.761876106262207,50.43095016479492,50.315067291259766,25.356243133544922,25.343124389648438,109712.046875,109669.6484375,1725.9696044921875,1709.689697265625,0.052335936576128006,-1.020914912223816,0.7407529950141907,0.5512148141860962,49.05759048461914,24.122426986694336,101239.828125,1465.1270751953125,0.26623502373695374,0.15267349779605865,517.6043701171875,-62.11466598510742,49.08729553222656,48.92107009887695,24.65266990661621,23.829925537109375,101547.765625,101691.5625,1477.19677734375,1436.8416748046875,0.03866400197148323,-1.0170177221298218,0.7409340739250183,0.5447076559066772,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240706122005,49.676055908203125,25.54319953918457,106828.2109375,1639.2598162330646,0.11163433641195297,0.5723821520805359,768.3812255859375,10.321573257446289,49.76548385620117,49.59044647216797,25.44413948059082,25.709308624267578,107080.5546875,107298.0625,1607.5068359375,1593.041748046875,0.03393040597438812,-1.0079345703125,0.7674877643585205,-0.32386302947998047,50.38059997558594,25.58180809020996,110577.0078125,1731.5496826171875,1.5221737623214722,0.07930108904838562,0.3663083016872406,1.4121342897415161,438.3034362792969,20.613323211669922,50.447269439697266,50.251625061035156,26.140478134155273,25.783557891845703,109852.1640625,109849.2421875,1741.1787109375,1723.734375,0.02771635726094246,-1.018975019454956,0.7662156224250793,-0.2977149486541748,48.98298263549805,24.814620971679688,100992.1953125,1458.6265869140625,0.18642625212669373,0.07377172261476517,-452.8438415527344,-79.292724609375,49.041587829589844,48.870140075683594,25.01365089416504,24.168062210083008,101262.2578125,101487.5234375,1470.319091796875,1430.4769287109375,0.024307621642947197,-1.0157580375671387,0.7667598128318787,-0.3188445568084717,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240706123005,49.25910568237305,27.23676872253418,106645.4453125,1627.31505615262,0.07429154962301254,0.4786774516105652,664.0855102539062,9.563949584960938,49.33785629272461,49.168212890625,27.2176570892334,27.427597045898438,106858.5078125,107130.65625,1599.3345947265625,1585.8292236328125,0.02727144956588745,-0.9891833066940308,0.17720691859722137,-0.8383780121803284,49.902130126953125,27.56386375427246,110310.625,1709.353759765625,1.4890601634979248,0.08441660553216934,0.3386550545692444,1.396767497062683,-736.13427734375,-6.2458953857421875,50.06690979003906,49.77338409423828,28.2197322845459,27.692739486694336,109548.359375,109541.6796875,1719.510498046875,1705.33349609375,0.016716578975319862,-0.9988091588020325,0.17614179849624634,-0.8102266192436218,48.60966110229492,26.470539093017578,100677.8203125,1451.6209716796875,0.07733694463968277,-0.0006976872100494802,-547.4840087890625,-85.56775665283203,48.64154815673828,48.52047348022461,26.706806182861328,25.851423263549805,101066.4765625,101364.6171875,1464.5721435546875,1427.00537109375,0.007224547676742077,-0.9978898763656616,0.1764727383852005,-0.8228773474693298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240706124005,49.33798599243164,27.497365951538086,107507.5,1647.434578158594,0.085158571600914,0.5624492764472961,644.65283203125,10.684396743774414,49.41413116455078,49.253089904785156,27.279645919799805,27.57619857788086,107725.9921875,107914.875,1618.626953125,1602.4051513671875,0.056686270982027054,-0.9786062836647034,-0.6734781861305237,-0.5135347843170166,50.00093460083008,27.73727798461914,110960.671875,1738.8140869140625,1.4553035497665405,0.086390420794487,0.33661460876464844,1.466907024383545,-807.2051391601562,-13.171411514282227,50.178810119628906,49.870277404785156,28.532278060913086,28.115976333618164,110239.6640625,110265.1640625,1745.541015625,1734.6627197265625,0.04262027516961098,-0.9882558584213257,-0.6746070981025696,-0.49143874645233154,48.69247817993164,26.580989837646484,101547.2265625,1469.6859130859375,0.11220081895589828,0.06548664718866348,-574.442626953125,-84.31083679199219,48.72200393676758,48.62733840942383,26.8010196685791,26.058584213256836,102016.984375,102326.265625,1483.15576171875,1444.3192138671875,0.03531479835510254,-0.9867725968360901,-0.6790187358856201,-0.4957789182662964,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240706125005,49.51540756225586,27.571369171142578,108161.7265625,1671.2905208913849,0.11781157553195953,0.7235606908798218,852.189453125,14.241445541381836,49.629451751708984,49.46549987792969,27.02195167541504,27.448102951049805,108419.203125,108591.1796875,1633.7470703125,1615.437744140625,0.07900932431221008,-0.9681498408317566,-0.7855948805809021,0.4065098762512207,50.243621826171875,27.766658782958984,111343.390625,1748.9305419921875,1.451941728591919,0.0847179964184761,0.3206818699836731,1.5207180976867676,-1870.93115234375,-50.18312454223633,50.35670471191406,50.103153228759766,28.404512405395508,28.272321701049805,110627.359375,110651.7421875,1749.63037109375,1738.8441162109375,0.06637116521596909,-0.976974606513977,-0.7919774055480957,0.4169667959213257,48.92393493652344,26.54216194152832,102579.59375,1493.9090576171875,0.3209172785282135,0.23660200834274292,870.4165649414062,-60.95841598510742,48.95583724975586,48.854766845703125,26.9652042388916,26.14200210571289,103051.3203125,103310.203125,1506.875732421875,1463.7862548828125,0.055600713938474655,-0.974859356880188,-0.7995561361312866,0.41451895236968994,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240706130005,49.79489517211914,27.97466468811035,109277.3125,1697.9159459074776,0.13981212675571442,0.7984424829483032,865.6817626953125,14.166423797607422,49.95390701293945,49.79572677612305,27.108495712280273,27.51307487487793,109561.984375,109740.5859375,1659.5908203125,1637.0931396484375,-0.1746014654636383,-0.9790910482406616,0.04561755061149597,0.8363572359085083,50.57380294799805,28.076881408691406,112220.328125,1780.4560546875,1.4315670728683472,0.08516015857458115,0.29980215430259705,1.5926272869110107,-2169.232421875,-58.136131286621094,50.631134033203125,50.414764404296875,28.261871337890625,28.34278106689453,111594.734375,111609.53125,1782.1893310546875,1769.0462646484375,-0.18389129638671875,-0.9881529808044434,0.0320943258702755,0.8387322425842285,49.24717712402344,26.946727752685547,104042.8125,1522.330078125,0.4993785321712494,0.3968498706817627,1558.287109375,-48.93572235107422,49.315834045410156,49.15399932861328,27.26214027404785,26.346837997436523,104552.3203125,104696.9296875,1539.0335693359375,1488.1976318359375,-0.20055212080478668,-0.9833851456642151,0.031988851726055145,0.8371045589447021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240706131005,50.08034133911133,27.112319946289062,108483.53125,1671.329043163008,0.10272339731454849,0.5590900182723999,587.46435546875,10.075992584228516,50.228450775146484,50.06749725341797,26.77176856994629,26.803119659423828,108797.296875,109076.65625,1642.32861328125,1623.2962646484375,-0.17819379270076752,-0.9641075134277344,0.7592865228652954,0.529389500617981,50.86406707763672,27.502580642700195,111862.8125,1768.3653564453125,1.438322901725769,0.08118683099746704,0.32150527834892273,1.3656599521636963,-418.1367492675781,-15.587206840515137,50.91193389892578,50.74733352661133,27.45488166809082,27.672019958496094,111261.2109375,111286.21875,1774.89501953125,1761.673828125,-0.19105440378189087,-0.97219318151474,0.7563676238059998,0.5375473499298096,49.45576858520508,26.101388931274414,102960.125,1498.8109130859375,0.3576818108558655,0.31114673614501953,-275.5789489746094,-63.210304260253906,49.512943267822266,49.34463882446289,26.580890655517578,25.914020538330078,103456.9140625,103580.734375,1513.7120361328125,1466.10400390625,-0.1964939385652542,-0.9696253538131714,0.7589158415794373,0.5249296426773071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240706132005,50.20009994506836,26.708423614501953,107064.2578125,1632.2140748850998,0.0824025496840477,0.519439160823822,465.9867858886719,8.442527770996094,50.28794860839844,50.13422393798828,26.597309112548828,26.37876319885254,107391.2890625,107777.046875,1607.1209716796875,1593.6458740234375,-0.17223043739795685,-0.9673993587493896,0.7753379344940186,-0.41933077573776245,50.91048049926758,27.124116897583008,110976.2734375,1733.91357421875,1.4683669805526733,0.0805528536438942,0.33000755310058594,1.4034674167633057,996.3050537109375,18.342470169067383,51.03807830810547,50.84208297729492,27.507692337036133,27.272878646850586,110330.421875,110374.3125,1744.251953125,1730.392822265625,-0.19011902809143066,-0.9757806062698364,0.7731947302818298,-0.3959057331085205,49.47599792480469,25.851533889770508,101045.6171875,1453.8946533203125,0.22600221633911133,0.19470158219337463,-1685.8050537109375,-85.54551696777344,49.542728424072266,49.39350891113281,25.992515563964844,25.39257049560547,101543.3671875,101708.3203125,1467.5523681640625,1428.2901611328125,-0.18294060230255127,-0.9751176834106445,0.7758119106292725,-0.42759180068969727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240706133005,49.872528076171875,27.436838150024414,105890.71875,1593.5527742247236,0.04480356350541115,0.43186265230178833,363.6339416503906,7.2526373863220215,49.9304313659668,49.789424896240234,27.491531372070312,27.34148597717285,106155.34375,106611.5859375,1573.1104736328125,1563.516357421875,-0.16403044760227203,-0.9604229927062988,0.1319628357887268,-0.9560312628746033,50.55558776855469,28.1809139251709,110073.2734375,1691.008544921875,1.4429612159729004,0.0829862430691719,0.31287258863449097,1.4305508136749268,1005.7098999023438,18.017824172973633,50.746334075927734,50.49734878540039,28.73583984375,28.30657958984375,109386.4453125,109429.5078125,1702.40673828125,1694.058349609375,-0.18103919923305511,-0.9648515582084656,0.12607955932617188,-0.9352465271949768,49.16425323486328,26.520950317382812,99302.984375,1412.356201171875,0.08180117607116699,0.08118204027414322,-2490.207275390625,-104.21112060546875,49.19282150268555,49.104095458984375,26.707271575927734,26.082149505615234,99925.8984375,100197.6640625,1426.924560546875,1396.407470703125,-0.18037211894989014,-0.966846227645874,0.13504785299301147,-0.9546279311180115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240706134005,49.83330154418945,27.284645080566406,105583.7265625,1581.877205579251,0.05065721645951271,0.4986790716648102,313.666259765625,7.331164836883545,49.87425994873047,49.75440979003906,27.25133514404297,27.25834846496582,105857.9609375,106204.7421875,1562.2042236328125,1553.081298828125,-0.14314092695713043,-0.9534463882446289,-0.781244158744812,-0.5656286478042603,50.55994415283203,28.033903121948242,109981.6328125,1696.8255615234375,1.4168331623077393,0.08159690350294113,0.3199489414691925,1.4877737760543823,2436.14013671875,45.815399169921875,50.73700714111328,50.50537109375,28.68024253845215,28.430858612060547,109343.1171875,109416.5859375,1706.3201904296875,1702.87109375,-0.15899942815303802,-0.9559739828109741,-0.7870176434516907,-0.5562366247177124,49.118316650390625,26.284282684326172,98416.2578125,1387.958740234375,0.06783828884363174,0.09164563566446304,-3489.49560546875,-117.810791015625,49.139896392822266,49.07816696166992,26.376895904541016,25.892534255981445,99116.8203125,99451.1640625,1402.3106689453125,1378.4136962890625,-0.1561298817396164,-0.958240807056427,-0.785012423992157,-0.5641027092933655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240706135005,49.74098587036133,27.30394744873047,104748.1640625,1566.269054539689,0.07446364313364029,0.635066568851471,458.3335266113281,9.448445320129395,49.80259704589844,49.694732666015625,27.054508209228516,27.242874145507812,105109.140625,105414.6640625,1539.6182861328125,1531.974609375,-0.14159514009952545,-0.9303513765335083,-0.8798214197158813,0.4502899646759033,50.54201889038086,28.11603355407715,109438.9296875,1677.0035400390625,1.4293797016143799,0.07691819965839386,0.31419554352760315,1.4961313009262085,3216.42333984375,52.15303421020508,50.641456604003906,50.48167037963867,28.537643432617188,28.583383560180664,108835.78125,108898.84375,1682.2886962890625,1681.137451171875,-0.15237334370613098,-0.9306954741477966,-0.8879531025886536,0.4516000747680664,49.060184478759766,26.24390983581543,97258.7734375,1359.674560546875,0.2229718267917633,0.1985291689634323,-2986.369384765625,-105.46588897705078,49.08665466308594,49.01823425292969,26.422391891479492,25.871234893798828,97963.0625,98290.3984375,1372.4713134765625,1353.681640625,-0.15391790866851807,-0.9338275790214539,-0.8932016491889954,0.4489248991012573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240706140005,49.7050895690918,28.177265167236328,104499.0390625,1552.430752570583,0.08690737187862396,0.6846789121627808,363.3702697753906,7.670971870422363,49.79930114746094,49.70246887207031,27.705747604370117,27.893375396728516,104955.2109375,105269.203125,1527.5511474609375,1520.3197021484375,-0.42250674962997437,-0.8990485668182373,0.0005207383655942976,0.8570462465286255,50.55192947387695,28.977144241333008,109501.109375,1675.3104248046875,1.414926290512085,0.07569141685962677,0.30414432287216187,1.5101590156555176,4542.46484375,81.5890884399414,50.5927734375,50.47233581542969,29.004940032958984,29.113510131835938,109026.375,109089.28125,1683.642578125,1682.71044921875,-0.42718034982681274,-0.8994340896606445,-0.012645406648516655,0.8564121723175049,49.04057312011719,26.955720901489258,96634.2578125,1335.026611328125,0.3547411262989044,0.3128627836704254,-3209.40087890625,-103.43315887451172,49.10631561279297,48.97965621948242,27.113651275634766,26.42188262939453,97439.5234375,97653.4609375,1351.699951171875,1334.160888671875,-0.43285202980041504,-0.9014235734939575,-0.012247100472450256,0.8551863431930542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240706141005,49.62855529785156,28.257572174072266,101556.1796875,1481.8930832157794,0.07482971251010895,0.5597912073135376,199.5550994873047,6.277661323547363,49.67655944824219,49.56021499633789,28.061872482299805,28.050329208374023,102011.1015625,102511.875,1461.874267578125,1460.53271484375,-0.4161036014556885,-0.8629610538482666,0.7693116664886475,0.555381178855896,50.443992614746094,28.89832305908203,107351.296875,1591.311767578125,1.4230694770812988,0.06936448067426682,0.3156163692474365,1.374112844467163,5185.59912109375,94.8285903930664,50.47111511230469,50.36442184448242,29.178152084350586,29.03228759765625,106882.7734375,107011.4453125,1604.860107421875,1601.4346923828125,-0.4233802556991577,-0.8624668717384338,0.7673386335372925,0.5525921583175659,48.87323760986328,26.966341018676758,93270.015625,1268.43701171875,0.21791915595531464,0.21843300759792328,-4150.9775390625,-106.71719360351562,48.94235610961914,48.787147521972656,27.017929077148438,26.62635040283203,94049.7578125,94285.1953125,1283.1348876953125,1270.802978515625,-0.4232473373413086,-0.8663533329963684,0.7683660984039307,0.5457295179367065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240706142005,49.431365966796875,28.535011291503906,99589.578125,1432.7647082566355,0.059428248554468155,0.48953327536582947,-17.818099975585938,3.3313331604003906,49.41399002075195,49.28810501098633,28.461366653442383,28.22319984436035,100042.515625,100710.1640625,1420.2989501953125,1421.681884765625,-0.42743074893951416,-0.8662111163139343,0.7798697352409363,-0.3818706274032593,50.15517807006836,29.087617874145508,106091.0234375,1557.3829345703125,1.4469996690750122,0.0689736008644104,0.32588645815849304,1.3688139915466309,6556.13037109375,126.67703247070312,50.27976608276367,50.11077117919922,29.79135513305664,29.035497665405273,105657.203125,105880.578125,1575.953125,1571.4259033203125,-0.4388273358345032,-0.8673555850982666,0.7783775329589844,-0.384604275226593,48.58814239501953,27.50379180908203,90727.6875,1213.5499267578125,0.03140068054199219,0.07416515797376633,-5972.16455078125,-138.67495727539062,48.673927307128906,48.52446746826172,27.01494789123535,26.761871337890625,91471.1171875,91853.1015625,1228.26171875,1222.0439453125,-0.43128421902656555,-0.8707754611968994,0.7794821858406067,-0.40007859468460083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240706143005,48.67280578613281,29.932872772216797,96443.734375,1353.9208341091776,0.01648630201816559,0.36864158511161804,-106.26090240478516,2.5636494159698486,48.627620697021484,48.51341247558594,29.99093246459961,29.67852020263672,96817.390625,97621.15625,1345.744873046875,1351.3782958984375,-0.4550304114818573,-0.8666514158248901,0.13747099041938782,-0.892470121383667,49.35924530029297,30.712244033813477,103536.8125,1470.0457763671875,1.4090348482131958,0.07046519219875336,0.29642799496650696,1.335089921951294,6284.26611328125,121.38077545166016,49.57033157348633,49.319881439208984,31.51610565185547,30.43282127380371,103057.5859375,103356.0625,1489.66357421875,1491.806640625,-0.4662609100341797,-0.8643366098403931,0.1357935518026352,-0.9019178748130798,47.867828369140625,28.85260009765625,86778.5703125,1135.337158203125,-0.16285568475723267,-0.09730178117752075,-7007.8974609375,-160.9793243408203,47.9124755859375,47.819969177246094,28.391796112060547,28.08359718322754,87665.7734375,88214.7421875,1150.5211181640625,1152.6817626953125,-0.46689099073410034,-0.8694190979003906,0.13528390228748322,-0.9045785665512085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20240706144005,48.357452392578125,30.20439910888672,94544.90625,1309.7370935260037,0.012438526377081871,0.4022108018398285,-149.09425354003906,2.4133927822113037,48.29988479614258,48.21787643432617,30.14259147644043,29.878292083740234,94939.515625,95589.796875,1302.170166015625,1309.38037109375,-0.46109738945961,-0.8600723743438721,-0.7490885257720947,-0.4957816004753113,49.0750617980957,30.927717208862305,102187.0546875,1441.3056640625,1.3742173910140991,0.06863045692443848,0.294498473405838,1.3349868059158325,7329.5712890625,144.10586547851562,49.28923797607422,49.055057525634766,31.73347282409668,30.742023468017578,101767.015625,102166.875,1458.9312744140625,1467.1190185546875,-0.47234633564949036,-0.8561837673187256,-0.7463749051094055,-0.5125894546508789,47.5637092590332,28.96196746826172,83954.3984375,1079.2001953125,-0.21656176447868347,-0.12823845446109772,-8257.2626953125,-176.5181121826172,47.596412658691406,47.526329040527344,28.483436584472656,28.240510940551758,84935.625,85552.7578125,1093.0283203125,1102.6636962890625,-0.46978867053985596,-0.8608031868934631,-0.756462574005127,-0.5072382688522339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20240706145005,48.15003204345703,30.006473541259766,91856.1015625,1260.803372442192,0.03996872156858444,0.5644991993904114,31.567352294921875,5.3985276222229,48.110076904296875,48.05122756958008,29.705413818359375,29.594894409179688,92338.7109375,92998.8515625,1244.6085205078125,1252.98486328125,-0.4883185923099518,-0.8285114765167236,-0.8274282813072205,0.4808347225189209,48.925148010253906,30.715991973876953,100048.75,1383.3890380859375,1.3823797702789307,0.06533946841955185,0.2828060984611511,1.3709419965744019,7622.4541015625,143.3769989013672,49.07560729980469,48.9171257019043,31.292709350585938,30.486608505249023,99747.65625,100164.7578125,1395.6060791015625,1409.1845703125,-0.49536949396133423,-0.8227041363716125,-0.8244608640670776,0.4711705446243286,47.39999771118164,28.59961700439453,80846.9453125,1021.659423828125,-0.02804231457412243,-0.005749511066824198,-7347.296875,-155.1629180908203,47.42926788330078,47.35329818725586,28.316736221313477,27.951486587524414,81802.4140625,82433.3359375,1032.629638671875,1046.958740234375,-0.49595171213150024,-0.8281018137931824,-0.8368513584136963,0.47421205043792725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20240706150005,48.10396957397461,30.382652282714844,90762.375,1228.1192970461152,0.06274260580539703,0.6424826979637146,-33.45158767700195,4.712785243988037,48.08573532104492,48.0371208190918,29.932344436645508,29.86787986755371,91345.1796875,92107.78125,1211.871337890625,1221.97900390625,-0.7454640865325928,-0.7527288794517517,0.0301117654889822,0.852935791015625,48.90156555175781,31.0234375,99258.265625,1348.92138671875,1.348608136177063,0.0652485266327858,0.26983946561813354,1.3978089094161987,7838.19970703125,145.39352416992188,49.01038360595703,48.868995666503906,31.330795288085938,30.568288803100586,99200.21875,99634.6640625,1363.5755615234375,1379.39404296875,-0.7485796213150024,-0.7473280429840088,0.026593541726469994,0.8495151996612549,47.37373733520508,28.670246124267578,79445.7734375,985.6266479492188,0.16485320031642914,0.15540450811386108,-6630.703125,-136.72340393066406,47.43367004394531,47.29755783081055,28.72019386291504,28.108619689941406,80577.0078125,81111.28125,1002.0851440429688,1015.938232421875,-0.7514996528625488,-0.7516444325447083,0.026137415319681168,0.8495633602142334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20240706151005,48.27593994140625,29.837095260620117,88493.3515625,1177.8168358392536,0.02382439561188221,0.3808908462524414,-513.1682739257812,-2.1736559867858887,48.237674713134766,48.177215576171875,29.69782257080078,29.5322265625,89174.953125,90225.34375,1176.455322265625,1187.2950439453125,-0.758534848690033,-0.6983577013015747,0.7540074586868286,0.5463558435440063,49.07460403442383,30.750389099121094,98021.3203125,1328.2005615234375,1.3178218603134155,0.06154447793960571,0.293323814868927,1.1146575212478638,9438.88671875,180.41644287109375,49.17258834838867,49.06427001953125,30.737701416015625,29.99630355834961,98226.1015625,98818.9765625,1357.52099609375,1370.150634765625,-0.7581714391708374,-0.692581295967102,0.7526549696922302,0.5391066074371338,47.44903564453125,28.125308990478516,76525.375,932.5772094726562,-0.0038813382852822542,0.06995251029729843,-9362.38671875,-165.35696411132812,47.516357421875,47.375919342041016,28.172096252441406,27.833908081054688,77737.5234375,78345.015625,953.1358642578125,966.0436401367188,-0.7568433284759521,-0.6973798274993896,0.7546095252037048,0.5344209671020508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240706152005,47.954368591308594,30.612699508666992,82393.0078125,1066.2295094450205,-0.007961282506585121,0.31660908460617065,-656.87353515625,-4.126047134399414,47.871116638183594,47.787174224853516,30.690601348876953,30.261499404907227,83198.859375,84524.7109375,1067.2291259765625,1079.6058349609375,-0.7421117424964905,-0.6931828856468201,0.7641019821166992,-0.40388423204421997,48.706626892089844,31.620859146118164,93562.7265625,1237.1077880859375,1.326688528060913,0.0588156059384346,0.2923039495944977,1.0887277126312256,10960.6142578125,212.71572875976562,48.853729248046875,48.7212028503418,31.71450424194336,30.7161865234375,93935.6953125,94807.09375,1274.58984375,1284.6575927734375,-0.7442153692245483,-0.6886563897132874,0.7629412412643433,-0.4170716404914856,47.02073287963867,29.14029312133789,69739.3984375,812.2651977539062,-0.16296972334384918,-0.09302008152008057,-11448.1005859375,-205.5345001220703,47.10680389404297,47.00703430175781,28.730987548828125,28.412883758544922,70778.78125,71609.609375,833.3320922851562,846.9180908203125,-0.7361884713172913,-0.6931707859039307,0.7645542621612549,-0.4260241389274597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240706153005,46.8670539855957,32.56460189819336,74809.796875,926.4408981710609,-0.06039503961801529,0.16897043585777283,-657.7152099609375,-4.9077839851379395,46.78590393066406,46.711273193359375,32.80421447753906,32.28056716918945,75531.4921875,76986.1953125,930.0067138671875,941.5873413085938,-0.7284567952156067,-0.70665442943573,0.07235172390937805,-0.9154200553894043,47.63705825805664,33.75020980834961,87193.7421875,1106.4556884765625,1.3131319284439087,0.05966688320040703,0.26961639523506165,1.0403611660003662,11241.146484375,224.67715454101562,47.83943176269531,47.66292953491211,33.859657287597656,32.791080474853516,87699.3046875,88822.609375,1146.4830322265625,1165.3695068359375,-0.7301138043403625,-0.7000383138656616,0.07345595210790634,-0.9337531328201294,45.97822952270508,31.056106567382812,61478.375,677.40087890625,-0.38482341170310974,-0.3477918803691864,-12895.1533203125,-241.76815795898438,45.9997673034668,45.98264694213867,30.577051162719727,30.2142391204834,62552.91015625,63532.99609375,697.5234985351562,712.2472534179688,-0.7298949360847473,-0.7055734395980835,0.07216992229223251,-0.9308344125747681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
