Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Med_WindSpeed(m/s),Med_Pressure(hpa),Med_Temperature(°C),Med_Humidity(%),Med_Sunlight(Lux),Med_Power(mW)
2024,7,7,7,40,0.0,1006.29,44.74,41.52,37277.0,260.33,0.0,1006.34,45.1,42.4,38282.5,282.64,0.0,1006.25,44.5,40.8,36342.5,239.88,0.0,1006.3,44.7,41.45,37252.5,259.16
2024,7,7,7,50,0.0,1006.31,45.56,39.8,39644.63,308.62,0.0,1006.35,45.8,40.6,40825.0,330.18,0.0,1006.26,45.3,39.0,38508.33,286.34,0.0,1006.3,45.6,39.8,39597.92,306.97
2024,7,7,8,00,0.0,1006.33,45.8,38.5,42571.92,360.73,0.0,1006.35,46.3,38.8,43964.14,384.18,0.0,1006.29,45.6,37.9,41146.64,336.99,0.0,1006.33,45.7,38.6,42565.27,359.33
2024,7,7,8,10,0.0,1006.39,47.01,36.8,45459.86,416.19,0.0,1006.43,47.4,37.7,46636.09,441.86,0.0,1006.34,46.5,35.7,44278.59,392.29,0.0,1006.4,46.95,37.0,45508.55,415.66
2024,7,7,8,20,0.0,1006.36,47.59,35.44,47870.01,472.43,0.0,1006.45,48.2,35.7,48959.45,498.1,0.0,1006.3,47.3,35.0,46891.25,446.9,0.0,1006.34,47.45,35.55,47822.93,473.62
2024,7,7,8,30,0.0,1006.33,48.76,33.64,50540.16,531.8,0.0,1006.38,49.0,34.8,52174.06,557.39,0.0,1006.3,48.4,32.8,49160.7,506.46,0.0,1006.34,48.85,33.65,50521.84,531.93
2024,7,7,8,40,0.0,1006.36,49.02,32.43,54430.21,591.02,0.0,1006.41,49.2,32.8,55713.9,616.96,0.0,1006.32,48.8,32.0,52626.87,563.5,0.0,1006.36,49.05,32.4,54568.4,591.7
2024,7,7,8,50,0.0,1006.33,49.02,32.18,56639.47,647.81,0.0,1006.37,49.3,32.4,57221.48,673.65,0.0,1006.29,48.8,31.8,55929.53,622.91,0.0,1006.33,48.95,32.3,56703.98,648.45
2024,7,8,4,50,0.0,1003.53,26.17,100.0,29.86,0.0,0.0,1003.53,26.2,100.0,36.67,0.0,0.0,1003.52,26.1,100.0,23.75,0.0,0.0,1003.53,26.2,100.0,29.17,0.0
2024,7,8,5,00,0.0,1003.51,26.11,100.0,121.17,0.01,0.0,1003.55,26.2,100.0,227.5,0.02,0.0,1003.48,26.1,100.0,45.83,0.0,0.0,1003.51,26.1,100.0,110.83,0.01
2024,7,8,5,10,0.0,1003.45,26.03,100.0,487.66,0.07,0.0,1003.51,26.1,100.0,755.83,0.12,0.0,1003.38,26.0,100.0,262.5,0.02,0.0,1003.46,26.0,100.0,472.92,0.06
2024,7,8,5,20,0.0,1003.42,26.12,100.0,1146.83,0.3,0.0,1003.46,26.5,100.0,1465.83,0.52,0.0,1003.37,26.0,100.0,829.17,0.16,0.0,1003.41,26.05,100.0,1149.16,0.26
2024,7,8,5,30,0.0,1003.61,27.89,99.9,1833.83,0.72,0.0,1003.72,29.0,100.0,2117.5,0.9,0.0,1003.46,26.7,99.0,1536.67,0.54,0.0,1003.62,27.9,100.0,1835.42,0.71
2024,7,8,5,40,0.0,1003.81,30.17,92.26,2314.42,1.03,0.0,1003.91,30.9,97.8,2400.83,1.29,0.0,1003.71,29.3,88.0,2170.0,0.69,0.0,1003.8,30.2,91.8,2325.84,1.02
2024,7,8,5,50,0.0,1004.09,30.08,87.41,2917.0,2.36,0.0,1004.23,30.8,88.8,3400.83,4.82,0.0,1003.94,29.5,86.4,2408.33,0.69,0.0,1004.1,30.05,87.15,2926.66,1.91
2024,7,8,6,00,0.0,1004.21,32.47,82.93,7112.75,7.72,0.0,1004.27,34.2,88.4,10357.5,10.41,0.0,1004.16,30.6,77.2,3500.83,5.32,0.0,1004.2,32.5,83.0,7675.0,7.62
2024,7,8,6,10,0.0,1004.39,35.61,70.42,11686.83,15.28,0.0,1004.52,36.5,76.0,12683.33,19.94,0.0,1004.26,34.5,65.5,10589.17,11.13,0.0,1004.42,35.65,69.85,11728.75,15.24
2024,7,8,6,20,0.0,1004.52,37.23,61.32,13944.17,25.64,0.0,1004.58,37.6,64.9,15087.5,30.67,0.0,1004.47,36.7,58.6,12894.17,20.5,0.0,1004.52,37.25,61.35,13937.08,25.6
2024,7,8,6,30,0.0,1004.54,38.36,56.49,16431.08,38.92,0.0,1004.64,38.9,58.5,19551.67,56.21,0.0,1004.48,37.7,54.5,13941.67,27.19,0.0,1004.53,38.4,56.35,15738.34,35.24
2024,7,8,6,40,0.0,1004.72,38.47,53.06,13349.92,31.46,0.0,1004.77,39.2,54.6,21124.17,67.2,0.0,1004.7,36.8,52.2,7731.67,10.56,0.0,1004.72,38.85,52.95,12184.58,25.34
2024,7,8,6,50,0.0,1004.78,34.63,58.84,11902.83,27.69,0.0,1004.85,36.3,62.2,14510.83,41.4,0.0,1004.7,33.7,54.9,8984.17,14.82,0.0,1004.79,34.45,59.1,11832.08,26.51
2024,7,8,7,00,0.0,1004.67,33.92,63.12,18154.08,67.6,0.0,1004.7,34.5,63.4,25978.33,129.27,0.0,1004.62,33.6,62.5,15521.67,47.3,0.0,1004.67,33.85,63.2,17270.42,61.2
2024,7,8,7,10,0.0,1004.51,36.45,59.43,37681.27,274.05,0.0,1004.57,38.8,62.6,44228.28,365.41,0.0,1004.42,34.7,55.0,27013.33,140.3,0.0,1004.5,36.3,59.8,39230.52,292.02
2024,7,8,7,20,0.0,1004.38,41.87,49.02,43889.21,359.8,0.0,1004.45,44.0,54.0,44091.72,364.82,0.0,1004.33,39.5,44.8,43378.36,349.33,0.0,1004.38,41.95,48.75,43964.14,361.78
2024,7,8,7,30,0.0,1004.46,45.21,41.55,41516.44,321.37,0.0,1004.52,45.7,44.1,43128.59,342.96,0.0,1004.4,44.3,39.4,40117.03,305.55,0.0,1004.48,45.4,41.45,41389.22,318.71
2024,7,8,7,40,0.0,1004.49,45.78,38.38,40312.3,317.1,0.0,1004.54,45.9,39.1,40641.72,327.46,0.0,1004.47,45.7,37.7,39991.25,305.89,0.0,1004.48,45.75,38.35,40334.45,318.02
2024,7,8,7,50,0.0,1004.64,45.56,37.47,41605.74,346.78,0.0,1004.69,45.7,37.8,42454.77,363.07,0.0,1004.57,45.5,36.9,40711.8,330.88,0.0,1004.65,45.5,37.6,41726.13,349.99
2024,7,8,8,00,0.0,1004.71,45.93,35.83,44019.66,389.59,0.0,1004.74,46.4,36.6,45252.5,410.82,0.0,1004.65,45.7,35.2,42754.84,368.65,0.0,1004.71,45.85,35.8,44098.01,390.34
2024,7,8,8,10,0.0,1004.67,47.14,33.69,46844.53,441.47,0.0,1004.72,47.5,34.9,47987.34,469.98,0.0,1004.63,46.6,32.8,45642.42,417.62,0.0,1004.66,47.25,33.5,46895.74,440.03
2024,7,8,8,20,0.0,1004.57,47.89,32.14,49645.86,505.06,0.0,1004.62,48.4,32.8,50555.07,527.29,0.0,1004.52,47.4,31.0,48416.8,476.44,0.0,1004.57,47.9,32.45,49773.44,507.51
2024,7,8,8,30,0.0,1004.52,48.35,30.71,51797.61,554.37,0.0,1004.54,48.8,31.0,53273.75,579.7,0.0,1004.5,48.2,30.4,50734.76,531.9,0.0,1004.52,48.3,30.75,51694.29,553.55
2024,7,8,8,40,0.0,1004.48,49.23,29.73,55323.98,610.6,0.0,1004.57,49.5,30.1,56632.11,636.35,0.0,1004.37,48.9,29.6,53616.95,584.81,0.0,1004.48,49.2,29.7,55553.08,609.27
2024,7,8,8,50,0.0,1004.4,49.3,29.66,57430.12,664.76,0.0,1004.43,49.6,30.0,58285.23,689.36,0.0,1004.38,49.2,29.3,56689.61,644.52,0.0,1004.4,49.3,29.7,57406.56,662.34
2024,7,8,9,00,0.0,1004.29,50.05,29.19,59900.98,728.28,0.0,1004.34,50.5,29.7,61133.28,755.76,0.0,1004.25,49.6,28.8,58342.73,699.7,0.0,1004.3,50.05,29.1,60078.51,728.7
2024,7,8,9,10,0.0,1004.2,50.66,28.49,62822.52,790.63,0.0,1004.25,50.9,28.7,64205.93,821.77,0.0,1004.16,50.5,28.3,61449.53,760.2,0.0,1004.2,50.6,28.5,62880.74,790.8
2024,7,8,9,20,0.0,1004.04,51.24,27.77,65652.96,849.42,0.0,1004.15,51.4,28.3,66673.05,872.3,0.0,1003.96,51.0,27.4,64525.78,823.99,0.0,1004.04,51.3,27.8,65600.32,849.54
2024,7,8,9,30,0.0,1003.87,51.27,26.92,68238.48,901.38,0.0,1003.97,51.4,27.2,69492.34,926.65,0.0,1003.8,51.2,26.7,67124.06,877.65,0.0,1003.87,51.25,26.95,68332.46,901.88
2024,7,8,9,40,0.0,1003.77,51.38,25.88,70834.21,949.18,0.0,1003.81,51.5,26.3,72016.95,973.6,0.0,1003.72,50.8,25.5,69485.16,929.44,0.0,1003.76,51.5,25.9,70958.59,949.62
2024,7,8,9,50,0.0,1003.83,50.96,25.92,73522.37,1003.21,0.0,1003.88,51.2,26.2,74281.02,1025.43,0.0,1003.78,50.7,25.7,72372.73,974.81,0.0,1003.83,50.95,25.9,73633.24,1003.74
2024,7,8,10,00,0.0,1003.78,51.43,26.11,77777.19,1067.89,0.0,1003.82,51.6,26.3,81538.59,1138.16,0.0,1003.72,51.2,25.9,74834.45,1024.81,0.0,1003.78,51.45,26.15,77590.86,1060.79
2024,7,8,10,10,0.0,1003.83,51.8,26.2,77699.58,1098.62,0.0,1003.87,52.0,26.4,93141.02,1301.23,0.0,1003.8,51.7,26.0,34904.3,180.34,0.0,1003.84,51.8,26.2,83363.32,1180.74
2024,7,8,10,20,0.0,1003.86,51.68,27.11,54879.09,581.39,0.0,1003.91,52.3,28.9,95933.36,1342.12,0.0,1003.77,50.2,26.2,23128.33,100.22,0.0,1003.88,51.9,26.85,40153.33,265.04
2024,7,8,10,30,0.0,1003.81,48.11,31.47,55186.76,742.73,0.0,1003.85,49.7,32.8,96948.59,1466.64,0.0,1003.78,47.3,29.4,19829.17,71.67,0.0,1003.81,47.85,31.85,42969.58,665.76
2024,7,8,10,40,0.0,1003.72,46.01,34.62,50852.6,697.17,0.0,1003.8,47.8,36.8,95013.36,1569.72,0.0,1003.63,44.7,32.7,18526.67,63.14,0.0,1003.71,45.85,34.5,36855.42,516.55
2024,7,8,10,50,0.0,1003.76,46.6,34.82,90858.44,1260.26,0.0,1003.82,48.2,36.6,93142.81,1321.35,0.0,1003.72,45.0,32.9,89789.84,1242.55,0.0,1003.76,46.6,34.8,90348.67,1249.07
2024,7,8,11,00,0.0,1003.8,49.25,31.81,90589.27,1252.07,0.0,1003.87,49.9,32.5,97922.5,1383.06,0.0,1003.74,48.4,31.3,78561.17,994.06,0.0,1003.8,49.25,31.7,91739.45,1292.78
2024,7,8,11,10,0.0,1003.82,49.22,31.37,91406.49,1281.33,0.0,1003.89,49.7,31.9,95451.8,1347.1,0.0,1003.76,48.9,30.8,88255.31,1222.84,0.0,1003.82,49.15,31.4,91314.49,1286.21
2024,7,8,11,20,0.0,1003.77,48.27,32.47,89495.51,1228.26,0.0,1003.84,48.9,33.1,93990.94,1339.49,0.0,1003.72,47.7,31.9,70958.59,764.69,0.0,1003.76,48.2,32.35,91256.99,1275.7
2024,7,8,11,30,0.0,1003.74,47.78,33.32,90595.56,1237.6,0.0,1003.79,48.0,33.9,91198.59,1257.66,0.0,1003.69,47.3,33.0,89922.81,1217.21,0.0,1003.74,47.85,33.25,90664.92,1237.83
2024,7,8,11,40,0.0,1003.63,46.62,34.79,90232.41,1245.72,0.0,1003.8,47.1,35.2,92936.17,1301.72,0.0,1003.54,46.4,34.3,88242.73,1208.89,0.0,1003.62,46.6,34.85,90204.02,1246.56
2024,7,8,11,50,0.0,1003.55,47.11,33.15,87797.83,1204.5,0.0,1003.6,47.3,34.4,88314.61,1209.83,0.0,1003.44,46.7,32.6,87058.59,1190.38,0.0,1003.58,47.25,32.85,87969.61,1206.35
2024,7,8,12,00,0.0,1003.38,47.28,32.92,86457.36,1193.03,0.0,1003.45,47.4,33.2,87204.14,1200.6,0.0,1003.28,47.2,32.6,85678.59,1180.55,0.0,1003.37,47.3,32.85,86573.44,1195.14
2024,7,8,12,10,0.0,1003.26,47.11,32.3,84475.05,1179.86,0.0,1003.32,47.2,32.5,85563.59,1186.77,0.0,1003.17,47.0,32.2,83576.25,1171.69,0.0,1003.29,47.15,32.25,84409.1,1180.82
2024,7,8,12,20,0.0,1003.36,46.64,32.97,82697.78,1170.39,0.0,1003.43,47.3,33.7,83065.94,1179.89,0.0,1003.31,46.4,32.2,81871.02,1149.97,0.0,1003.35,46.5,33.0,82911.41,1174.35
2024,7,8,12,30,0.0,1003.24,46.56,33.66,80919.39,1130.5,0.0,1003.35,46.8,34.0,81765.0,1147.08,0.0,1003.17,46.4,33.4,79865.7,1106.13,0.0,1003.23,46.55,33.7,80733.59,1127.3
2024,7,8,12,40,0.0,1003.26,47.3,32.7,77233.82,1078.92,0.0,1003.29,47.6,33.5,79403.91,1101.42,0.0,1003.22,46.9,32.0,75312.42,1061.3,0.0,1003.26,47.35,32.6,77207.23,1078.97
2024,7,8,12,50,0.0,1003.2,47.89,30.77,73362.09,1036.9,0.0,1003.32,48.0,32.3,75121.95,1055.67,0.0,1003.07,47.7,29.8,71925.31,1020.07,0.0,1003.2,47.9,30.45,73347.54,1035.63
2024,7,8,13,00,0.0,1003.07,48.02,30.48,69726.34,993.04,0.0,1003.1,48.6,30.7,71565.94,1015.54,0.0,1003.05,47.7,29.9,67842.81,971.39,0.0,1003.07,47.9,30.6,69542.66,989.22
2024,7,8,13,10,0.0,1002.92,48.85,29.7,65483.33,948.36,0.0,1003.01,49.2,30.2,67370.23,964.8,0.0,1002.84,48.3,29.3,63889.68,927.86,0.0,1002.92,48.9,29.75,65414.34,949.21
2024,7,8,13,20,0.0,1002.8,47.61,30.08,62649.48,899.15,0.0,1002.92,48.1,30.4,63638.12,920.61,0.0,1002.67,47.2,29.8,62042.5,878.36,0.0,1002.8,47.5,30.1,62564.49,900.62
2024,7,8,13,30,0.0,1002.83,46.87,30.38,63456.1,926.98,0.0,1002.9,47.6,31.1,65657.81,983.54,0.0,1002.73,45.9,30.0,61988.59,883.73,0.0,1002.84,47.0,30.3,62882.54,915.52
2024,7,8,13,40,0.0,1002.83,46.69,31.18,63198.29,886.53,0.0,1002.93,46.9,31.5,65027.11,950.02,0.0,1002.76,46.1,30.9,62394.68,853.33,0.0,1002.83,46.8,31.2,63030.78,882.81
2024,7,8,13,50,0.0,1002.87,46.79,31.69,59766.75,790.04,0.0,1002.92,47.0,32.2,65375.7,951.22,0.0,1002.79,46.6,31.2,50159.76,539.21,0.0,1002.88,46.8,31.6,62090.12,848.43
2024,7,8,14,00,0.0,1002.84,47.12,30.98,37605.26,342.84,0.0,1002.92,47.6,31.6,64628.2,928.22,0.0,1002.75,46.0,30.6,24004.17,120.63,0.0,1002.86,47.3,30.9,30552.92,192.31
2024,7,8,14,10,0.0,1002.7,46.33,31.75,51628.9,657.08,0.0,1002.77,47.0,32.1,67436.72,1008.8,0.0,1002.57,45.8,31.0,23946.95,113.84,0.0,1002.7,46.25,31.9,55581.83,727.23
2024,7,8,14,20,0.0,1002.78,47.03,30.38,46524.11,536.56,0.0,1002.89,47.3,30.9,56206.25,743.76,0.0,1002.65,46.7,30.0,13862.5,37.87,0.0,1002.8,47.1,30.3,52817.34,628.19
2024,7,8,14,30,0.0,1002.72,44.47,33.22,19083.58,104.04,0.0,1002.83,46.8,35.8,38340.83,360.73,0.0,1002.63,42.8,30.2,11190.0,23.22,0.0,1002.72,44.05,33.65,14548.75,44.88
2024,7,8,14,40,0.0,1002.57,41.14,38.96,12211.5,30.6,0.0,1002.63,42.5,41.2,16114.17,53.62,0.0,1002.53,40.0,36.3,9812.5,18.56,0.0,1002.56,41.05,39.15,12200.42,30.18
2024,7,8,14,50,0.0,1002.5,39.57,42.91,15340.0,49.32,0.0,1002.57,39.8,44.1,17462.5,64.43,0.0,1002.43,39.1,41.4,12574.17,31.9,0.0,1002.5,39.7,43.0,15889.58,52.5
2024,7,8,15,00,0.0,1002.62,38.77,45.77,21042.0,111.05,0.0,1002.67,39.0,46.4,32886.66,254.9,0.0,1002.48,38.6,44.6,12804.17,33.93,0.0,1002.62,38.75,45.95,18079.16,66.37
2024,7,8,15,10,0.0,1002.72,41.51,41.24,38973.72,351.57,0.0,1002.82,43.5,44.7,41881.56,404.68,0.0,1002.65,39.4,38.0,36912.5,317.86,0.0,1002.72,41.6,40.9,38527.92,346.13
2024,7,8,15,20,0.0,1002.81,45.7,34.53,42075.44,418.92,0.0,1002.87,47.0,37.5,45658.59,488.45,0.0,1002.75,44.0,32.4,27359.22,156.96,0.0,1002.81,45.8,34.25,43558.94,448.73
2024,7,8,15,30,0.0,1002.73,44.64,35.41,18068.25,70.12,0.0,1002.81,47.0,39.8,21565.0,98.61,0.0,1002.65,41.8,32.4,15166.67,47.7,0.0,1002.72,44.8,34.8,18026.67,69.8
2024,7,8,15,40,0.0,1002.49,39.35,45.54,10488.0,22.09,0.0,1002.67,41.3,49.2,14152.5,40.67,0.0,1002.38,37.8,40.9,7160.83,8.68,0.0,1002.48,39.25,45.8,10177.5,19.84
2024,7,8,15,50,0.0,1002.44,36.63,51.93,11163.67,33.22,0.0,1002.5,37.6,53.9,24945.83,134.85,0.0,1002.33,36.1,49.4,6771.67,7.51,0.0,1002.44,36.5,52.0,8477.08,13.29
2024,7,8,16,00,0.0,1002.5,37.51,51.92,15950.58,62.91,0.0,1002.57,38.0,53.7,26136.67,149.15,0.0,1002.34,36.4,50.8,8728.33,13.58,0.0,1002.51,37.6,51.75,11654.16,25.22
2024,7,8,16,10,0.0,1002.4,38.26,50.93,11334.42,35.48,0.0,1002.45,39.0,52.3,24272.5,125.41,0.0,1002.31,37.4,49.5,6114.17,5.88,0.0,1002.4,38.3,51.0,7436.66,9.22
2024,7,8,16,20,0.0,1002.52,35.92,54.7,5174.08,4.09,0.0,1002.73,37.0,56.7,5941.67,5.69,0.0,1002.42,35.1,52.5,4930.0,3.63,0.0,1002.48,35.8,54.75,5024.58,3.84
2024,7,8,16,30,0.0,1002.98,34.84,58.15,6466.17,7.13,0.0,1003.15,35.0,59.0,9565.0,15.68,0.0,1002.77,34.8,57.1,5328.33,3.86,0.0,1003.0,34.8,58.25,5937.08,5.94
2024,7,8,16,40,0.0,1003.12,34.68,59.88,4954.35,3.79,0.0,1003.18,34.8,60.8,5229.17,4.37,0.0,1003.07,34.5,59.2,4800.0,3.56,0.0,1003.12,34.7,59.8,4918.33,3.65
2024,7,8,16,50,0.0,1003.23,34.26,62.11,5443.33,4.8,0.0,1003.49,34.5,62.9,5596.67,5.18,0.0,1003.1,34.1,61.0,5226.67,4.33,0.0,1003.19,34.2,62.2,5449.58,4.82
2024,7,8,17,00,0.0,1003.71,34.1,63.11,5133.75,5.02,0.0,1003.85,34.1,63.5,5794.17,6.18,0.0,1003.58,34.1,62.7,4286.67,3.84,0.0,1003.7,34.1,63.1,5331.25,5.15
2024,7,8,17,10,0.0,1003.86,33.93,62.8,6577.33,9.29,0.0,1003.88,34.0,62.9,8572.5,14.79,0.0,1003.82,33.9,62.7,4365.83,3.96,0.0,1003.86,33.9,62.8,6750.42,9.24
2024,7,8,17,20,0.0,1003.82,34.02,62.87,8801.75,16.23,0.0,1003.93,34.2,62.9,10154.17,20.97,0.0,1003.76,33.9,62.8,6099.17,8.04,0.0,1003.8,34.0,62.9,9148.75,16.98
2024,7,8,17,30,0.0,1004.07,33.96,62.82,4276.17,4.01,0.0,1004.15,34.2,62.9,5275.83,6.23,0.0,1003.99,33.6,62.7,3952.5,3.33,0.0,1004.07,34.0,62.8,4105.83,3.61
2024,7,8,17,40,0.0,1004.01,33.06,64.09,3288.42,2.42,0.0,1004.11,33.5,65.2,3894.17,3.24,0.0,1003.86,32.6,63.0,2709.17,1.65,0.0,1004.02,33.05,64.1,3301.66,2.46
2024,7,8,17,50,0.0,1003.9,31.84,67.21,2443.5,1.48,0.0,1004.1,32.5,69.4,2791.67,1.85,0.0,1003.78,31.2,65.4,1895.0,1.06,0.0,1003.88,31.8,67.05,2582.92,1.49
2024,7,8,18,00,0.0,1004.26,30.77,71.59,2500.08,1.86,0.0,1004.35,31.1,73.3,3152.5,2.89,0.0,1004.19,30.4,69.7,1953.33,1.08,0.0,1004.25,30.8,71.55,2312.5,1.55
2024,7,8,18,10,0.0,1004.38,30.1,73.96,2801.92,2.68,0.0,1004.46,30.4,74.4,2935.0,2.86,0.0,1004.26,29.9,73.5,2676.67,2.5,0.0,1004.38,30.05,74.0,2796.66,2.66
2024,7,8,18,20,0.0,1004.11,29.85,78.74,2441.08,2.91,0.0,1004.19,30.0,84.1,2905.83,3.46,0.0,1004.06,29.5,74.5,1720.83,1.85,0.0,1004.11,29.9,78.0,2511.25,3.16
2024,7,8,18,30,0.0,1003.96,28.5,85.26,745.25,0.43,0.0,1004.05,29.3,86.5,1512.5,1.55,0.0,1003.89,27.9,84.3,391.67,0.06,0.0,1003.96,28.45,85.3,570.42,0.14
2024,7,8,18,40,0.0,1004.33,27.63,87.57,248.92,0.04,0.0,1004.63,27.8,88.7,363.33,0.05,0.0,1004.01,27.5,86.5,140.83,0.02,0.0,1004.34,27.6,87.5,245.83,0.04
2024,7,8,18,50,0.0,1004.88,27.5,88.17,63.89,0.01,0.0,1005.01,27.5,88.9,122.5,0.02,0.0,1004.69,27.5,87.5,24.17,0.0,0.0,1004.91,27.5,88.0,55.83,0.01
2024,7,9,4,50,0.0,1003.81,24.3,100.0,29.27,0.0,0.0,1003.82,24.3,100.0,40.0,0.01,0.0,1003.79,24.3,100.0,20.0,0.0,0.0,1003.81,24.3,100.0,28.54,0.0
2024,7,9,5,00,0.0,1003.82,24.24,100.0,127.42,0.02,0.0,1003.87,24.3,100.0,230.83,0.04,0.0,1003.8,24.2,100.0,50.0,0.0,0.0,1003.82,24.2,100.0,118.75,0.01
2024,7,9,5,10,0.0,1003.93,24.14,100.0,414.08,0.06,0.0,1003.98,24.2,100.0,612.5,0.11,0.0,1003.89,24.1,100.0,261.67,0.04,0.0,1003.93,24.1,100.0,405.0,0.05
2024,7,9,5,20,0.0,1004.04,24.19,100.0,852.0,0.15,0.0,1004.11,24.3,100.0,1051.67,0.19,0.0,1003.99,24.1,100.0,655.83,0.11,0.0,1004.04,24.2,100.0,850.84,0.15
2024,7,9,5,30,0.0,1004.17,24.44,100.0,1263.17,0.27,0.0,1004.25,24.5,100.0,1431.67,0.3,0.0,1004.12,24.3,100.0,1094.17,0.24,0.0,1004.17,24.45,100.0,1262.5,0.26
2024,7,9,5,40,0.0,1004.32,24.57,100.0,1602.0,0.38,0.0,1004.37,24.6,100.0,1712.5,0.43,0.0,1004.27,24.5,100.0,1472.5,0.31,0.0,1004.33,24.6,100.0,1609.58,0.39
2024,7,9,5,50,0.0,1004.41,24.71,100.0,1979.42,0.57,0.0,1004.46,24.8,100.0,2307.5,0.7,0.0,1004.35,24.6,100.0,1742.5,0.49,0.0,1004.42,24.7,100.0,1943.34,0.55
2024,7,9,6,00,0.0,1004.53,24.81,100.0,3314.08,1.78,0.0,1004.62,24.9,100.0,8826.67,9.16,0.0,1004.44,24.8,100.0,2400.83,0.72,0.0,1004.51,24.8,100.0,2649.58,0.9
2024,7,9,6,10,0.0,1004.66,26.68,100.0,10374.25,15.08,0.0,1004.74,29.2,100.0,12557.5,22.08,0.0,1004.62,25.0,100.0,4015.83,2.13,0.0,1004.66,26.3,100.0,11689.17,17.38
2024,7,9,6,20,0.0,1004.83,31.82,100.0,13800.75,29.49,0.0,1004.89,33.4,100.0,14970.0,35.73,0.0,1004.73,29.7,100.0,12776.67,23.77,0.0,1004.82,32.0,100.0,13753.75,29.44
2024,7,9,6,30,0.0,1004.88,34.52,88.93,16581.92,45.74,0.0,1004.92,35.3,99.3,17970.0,54.72,0.0,1004.85,33.6,80.5,15231.67,37.8,0.0,1004.88,34.5,87.85,16546.25,45.4
2024,7,9,6,40,0.0,1004.94,36.39,72.17,19847.42,66.91,0.0,1004.98,37.2,78.6,21409.17,78.19,0.0,1004.9,35.5,66.4,18315.83,56.36,0.0,1004.93,36.4,71.6,19833.34,66.99
2024,7,9,6,50,0.0,1005.02,38.24,61.67,23357.0,93.52,0.0,1005.09,39.0,65.8,24810.0,106.52,0.0,1004.96,37.4,58.1,21797.5,80.49,0.0,1005.0,38.25,61.25,23361.25,93.0
2024,7,9,7,00,0.0,1005.08,39.12,55.24,26505.5,124.72,0.0,1005.1,39.5,56.7,27995.0,141.13,0.0,1005.05,39.0,53.7,25110.0,110.49,0.0,1005.08,39.0,55.05,26466.25,124.38
2024,7,9,7,10,0.0,1005.04,39.94,51.86,29600.08,161.64,0.0,1005.06,40.3,53.2,30773.33,180.08,0.0,1005.01,39.6,50.3,28295.83,145.08,0.0,1005.04,39.9,51.75,29634.16,161.26
2024,7,9,7,20,0.0,1005.0,40.81,48.9,32524.75,203.79,0.0,1005.06,41.2,50.3,33858.33,224.46,0.0,1004.93,40.3,47.1,31220.83,183.56,0.0,1005.0,40.85,48.95,32521.25,203.5
2024,7,9,7,30,0.0,1004.9,41.7,45.87,35387.66,250.88,0.0,1004.95,42.2,47.0,36489.16,272.64,0.0,1004.86,41.3,45.1,34155.83,227.35,0.0,1004.9,41.65,45.7,35470.0,250.76
2024,7,9,7,40,0.0,1004.79,42.94,43.72,37723.33,302.36,0.0,1004.89,43.6,45.1,38779.16,327.95,0.0,1004.65,42.4,42.4,36705.0,279.16,0.0,1004.79,42.9,43.5,37702.08,302.91
2024,7,9,7,50,0.0,1004.51,44.41,40.39,40316.12,362.44,0.0,1004.59,44.9,42.4,41822.27,389.26,0.0,1004.44,43.8,38.8,38977.5,334.74,0.0,1004.52,44.45,40.3,40383.96,363.1
2024,7,9,8,00,0.0,1004.39,45.4,37.64,43262.46,423.18,0.0,1004.46,45.6,38.5,44587.66,452.38,0.0,1004.33,45.0,37.0,41926.48,397.04,0.0,1004.38,45.45,37.75,43274.14,422.32
2024,7,9,8,10,0.0,1004.27,45.74,36.36,46049.59,484.85,0.0,1004.33,45.8,37.1,46990.08,511.41,0.0,1004.22,45.6,35.8,45135.7,454.85,0.0,1004.27,45.75,36.2,46087.15,485.84
2024,7,9,8,20,0.0,1004.18,45.48,36.22,48397.57,548.5,0.0,1004.2,45.7,36.4,49611.71,579.7,0.0,1004.14,45.4,36.0,47322.5,517.26,0.0,1004.18,45.45,36.2,48363.79,547.36
2024,7,9,8,30,0.0,1004.1,46.23,35.3,51244.89,617.91,0.0,1004.17,46.8,35.9,52619.68,651.09,0.0,1004.05,45.9,34.3,49699.76,583.6,0.0,1004.09,46.05,35.35,51422.96,618.32
2024,7,9,8,40,0.0,1004.05,47.58,33.11,54796.06,690.95,0.0,1004.09,48.0,34.3,56238.59,721.55,0.0,1004.0,47.0,32.1,53090.46,656.01,0.0,1004.05,47.7,33.05,54815.46,693.86
2024,7,9,8,50,0.0,1003.98,48.65,30.94,57462.08,751.91,0.0,1004.01,49.3,31.9,58066.01,795.85,0.0,1003.92,48.0,29.6,56700.39,632.45,0.0,1003.98,48.6,31.15,57561.09,763.44
