DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-09-28 10:30:00,20240928103004,4,2024,9,28,10,30,0.0,1004.75,44.98,36.51,114368.93,832.99,0.0,-0.02,0.01,-0.06,254.98,-0.42,0.0,1004.65,44.39,35.65,96846.17,795.15,0.0,-0.13,-0.54,-1.45,-20912.03,-42.84,0.0,1004.88,45.36,37.29,117758.2,851.39,0.0,0.02,0.38,0.98,20912.03,56.24
2024-09-28 10:40:00,20240928104004,4,2024,9,28,10,40,0.0,1004.52,45.0,36.32,93425.52,713.64,0.0,-0.01,-0.15,0.22,-9037.86,-54.8,0.0,1004.43,43.61,35.17,27040.0,282.12,0.0,-0.09,-0.98,-1.13,-89495.16,-556.22,0.0,1004.64,45.59,38.06,117758.2,849.78,0.0,0.06,0.43,1.82,46443.82,123.53
2024-09-28 10:50:00,20240928105004,4,2024,9,28,10,50,0.0,1004.3,43.39,39.48,87840.61,768.68,0.0,-0.04,-0.06,0.34,6739.66,50.68,0.0,1004.18,42.97,38.23,36009.37,393.61,0.0,-0.11,-0.38,-1.17,-81748.83,-483.23,0.0,1004.43,43.74,41.44,117758.2,883.76,0.0,0.06,0.3,1.8,66549.06,472.41
2024-09-28 11:00:00,20240928110004,4,2024,9,28,11,0,0.0,1004.06,42.74,40.91,104183.89,812.89,0.0,-0.02,-0.02,0.06,2332.16,7.94,0.0,1003.94,42.39,39.96,48844.45,572.13,0.0,-0.18,-0.69,-0.98,-68913.75,-291.9,0.0,1004.25,43.08,42.08,117758.2,880.0,0.0,0.07,0.41,1.25,68913.75,296.47
2024-09-28 11:10:00,20240928111004,4,2024,9,28,11,10,0.0,1003.92,43.77,39.47,117758.2,855.08,0.0,-0.01,0.12,-0.37,0.0,-0.98,0.0,1003.83,43.21,38.24,117758.2,848.06,0.0,-0.14,-0.22,-1.66,0.0,-6.27,0.0,1004.03,44.14,41.44,117758.2,863.04,0.0,0.1,0.43,0.6,0.0,5.84
2024-09-28 11:20:00,20240928112004,4,2024,9,28,11,20,0.0,1003.77,44.17,38.71,94014.65,799.67,0.0,-0.01,-0.04,0.2,0.0,5.84,0.0,1003.71,43.3,36.14,49590.15,683.08,0.0,-0.09,-0.83,-1.24,-42643.44,-97.46,0.0,1003.87,45.15,40.4,117758.2,916.98,0.0,0.09,0.91,1.42,65526.64,212.99
2024-09-28 11:30:00,20240928113004,4,2024,9,28,11,30,0.0,1003.77,44.33,39.15,81452.88,755.16,0.0,-0.01,-0.05,0.18,-8872.79,-42.25,0.0,1003.72,43.02,37.04,29030.31,494.46,0.0,-0.1,-0.73,-1.09,-69492.34,-237.28,0.0,1003.82,45.39,42.22,117758.2,894.46,0.0,0.08,0.84,2.36,51060.0,157.8
2024-09-28 11:40:00,20240928114004,4,2024,9,28,11,40,0.0,1003.77,41.84,45.33,72692.74,751.88,0.0,-0.01,-0.19,0.52,2536.64,24.25,0.0,1003.68,41.14,43.3,28663.75,423.12,0.0,-0.06,-0.81,-0.86,-89094.45,-482.38,0.0,1003.84,42.37,47.43,117758.2,916.73,0.0,0.1,0.38,2.84,39292.26,313.81
2024-09-28 11:50:00,20240928115004,4,2024,9,28,11,50,0.0,1003.53,42.67,45.56,109113.79,863.16,0.0,-0.02,0.27,-0.53,6336.15,12.46,0.0,1003.42,41.32,42.11,57958.2,734.92,0.0,-0.08,-0.4,-2.15,-59800.0,-179.24,0.0,1003.64,43.87,48.21,117758.2,914.16,0.0,0.04,0.67,0.98,63361.54,177.23
2024-09-28 12:00:00,20240928120004,4,2024,9,28,12,0,0.0,1003.38,43.06,43.84,68399.92,720.9,0.0,-0.01,-0.31,0.68,-8496.15,-28.38,0.0,1003.22,40.77,40.19,32796.66,577.75,0.0,-0.27,-1.46,-1.37,-53415.7,-156.61,0.0,1003.57,45.02,48.94,117758.2,868.0,0.0,0.18,0.59,2.08,0.0,12.42
2024-09-28 12:10:00,20240928121004,4,2024,9,28,12,10,0.0,1003.11,38.39,58.23,32542.33,540.57,0.0,-0.03,-0.3,1.73,1473.92,17.7,0.0,1003.01,37.57,49.87,27380.83,449.44,0.0,-0.27,-0.88,0.39,-2060.83,-34.03,0.0,1003.35,40.02,66.24,47535.83,754.75,0.0,0.14,0.2,3.08,8412.5,109.09
2024-09-28 12:20:00,20240928122004,4,2024,9,28,12,20,0.0,1002.96,37.86,65.2,53966.44,775.69,0.0,-0.02,0.09,-0.35,-49.72,-1.35,0.0,1002.85,36.82,62.74,30295.31,477.57,0.0,-0.16,-0.46,-1.51,-45730.47,-268.97,0.0,1003.04,38.66,67.57,91832.89,957.18,0.0,0.12,0.64,1.33,21925.47,321.8
2024-09-28 12:30:00,20240928123004,4,2024,9,28,12,30,0.0,1002.79,38.51,61.8,53707.16,810.05,0.0,-0.01,0.03,-0.32,648.31,8.18,0.0,1002.69,38.0,59.55,39191.64,664.93,0.0,-0.22,-0.67,-2.13,-24726.79,-141.58,0.0,1002.94,38.98,63.57,70935.23,917.22,0.0,0.12,0.4,1.99,29466.95,207.4
2024-09-28 12:40:00,20240928124004,4,2024,9,28,12,40,0.0,1002.65,39.56,57.08,64731.52,866.64,0.0,-0.01,0.16,-0.49,1859.77,5.7,0.0,1002.51,38.86,54.29,52134.53,794.42,0.0,-0.17,-0.11,-1.77,-17722.58,-95.73,0.0,1002.8,40.57,59.63,74511.02,898.5,0.0,0.1,0.5,0.39,22376.49,104.08
2024-09-28 12:50:00,20240928125004,4,2024,9,28,12,50,0.0,1002.62,40.86,51.85,64441.15,871.15,0.0,-0.0,0.09,-0.46,-1435.7,-3.91,0.0,1002.51,40.33,50.09,57762.34,840.92,0.0,-0.16,-0.43,-1.5,-8705.86,-49.63,0.0,1002.7,41.47,53.74,70822.03,890.55,0.0,0.16,0.48,1.75,5953.05,15.46
2024-09-28 13:00:00,20240928130004,4,2024,9,28,13,0,0.0,1002.64,42.34,48.04,53546.52,794.46,0.0,0.01,0.03,-0.21,-2161.46,-19.34,0.0,1002.58,41.62,46.62,36147.73,647.52,0.0,-0.1,-0.6,-1.25,-22126.71,-195.15,0.0,1002.7,42.95,49.34,70525.55,908.54,0.0,0.1,0.52,1.8,13922.19,87.25
2024-09-28 13:10:00,20240928131004,4,2024,9,28,13,10,0.0,1002.69,37.98,63.26,34193.16,595.18,0.0,0.01,-0.59,2.5,-412.69,-4.06,0.0,1002.44,35.87,49.86,31382.5,471.18,0.0,-0.41,-1.47,-0.64,-5540.83,-164.57,0.0,1002.85,41.22,73.57,37561.66,771.53,0.0,0.36,-0.09,5.12,5580.83,207.19
2024-09-28 13:20:00,20240928132004,4,2024,9,28,13,20,0.0,1002.37,37.21,71.04,39718.75,814.84,0.0,-0.06,0.33,-1.17,1034.41,27.64,0.0,1002.13,35.64,61.25,28675.83,559.0,0.0,-0.3,-0.23,-3.87,-17472.91,-249.86,0.0,1002.62,39.19,75.55,51541.66,949.6,0.0,0.26,0.78,2.36,17198.33,276.03
2024-09-28 13:30:00,20240928133004,4,2024,9,28,13,30,0.0,1002.1,39.01,59.91,35897.34,840.24,0.0,-0.04,-0.02,-0.1,-832.16,-2.77,0.0,1001.82,38.68,58.82,27745.0,639.58,0.0,-0.24,-0.5,-1.46,-11209.16,-242.02,0.0,1002.36,39.19,60.87,40598.59,890.15,0.0,0.19,0.38,1.39,10052.5,243.42
2024-09-28 13:40:00,20240928134004,4,2024,9,28,13,40,0.0,1001.98,38.8,60.91,27017.5,710.47,0.0,0.02,-0.06,0.17,-891.5,-13.28,0.0,1001.86,38.34,58.75,20163.33,320.89,0.0,-0.21,-0.41,-2.23,-13129.16,-501.4,0.0,1002.08,39.29,63.11,32022.5,836.89,0.0,0.17,0.39,2.69,8926.66,432.35
2024-09-28 13:50:00,20240928135004,4,2024,9,28,13,50,0.0,1002.03,38.43,61.87,30021.0,762.38,0.0,0.0,-0.07,0.38,-486.33,-47.0,0.0,1001.76,37.74,59.82,20265.0,252.91,0.0,-0.3,-0.44,-1.04,-10207.49,-387.17,0.0,1002.12,38.74,65.68,36085.0,873.95,0.0,0.17,0.39,2.84,4684.17,126.99
2024-09-28 14:00:00,20240928140004,4,2024,9,28,14,0,0.0,1002.0,35.71,78.47,18398.42,288.91,0.0,-0.02,-0.31,1.91,-20.33,4.44,0.0,1001.85,34.59,70.92,15891.67,163.99,0.0,-0.13,-0.82,-0.19,-3906.67,-192.47,0.0,1002.19,36.92,84.77,21684.17,529.91,0.0,0.17,-0.12,5.24,4207.5,326.01
2024-09-28 14:10:00,20240928141004,4,2024,9,28,14,10,0.0,1001.83,34.63,89.16,21988.75,363.82,0.0,0.0,0.02,0.54,619.08,16.09,0.0,1001.73,34.44,86.69,18736.67,237.46,0.0,-0.33,-0.12,-1.43,-4623.33,-443.17,0.0,1002.06,34.83,91.26,26252.5,696.61,0.0,0.21,0.16,1.92,3030.0,234.94
2024-09-28 14:20:00,20240928142004,4,2024,9,28,14,20,0.0,1001.62,35.61,85.39,31736.5,729.08,0.0,-0.02,0.25,-1.6,975.67,41.68,0.0,1001.47,34.76,74.1,25573.33,408.98,0.0,-0.21,-0.06,-3.85,-7792.5,-410.9,0.0,1001.75,37.37,91.15,36009.16,933.48,0.0,0.28,0.66,1.27,8911.66,469.08
2024-09-28 14:30:00,20240928143004,4,2024,9,28,14,30,0.0,1001.52,37.36,70.95,29515.5,646.96,0.0,-0.02,-0.05,-0.09,-339.42,2.99,0.0,1001.39,36.49,68.19,26805.0,490.47,0.0,-0.14,-0.54,-2.7,-6388.33,-299.71,0.0,1001.59,38.11,73.16,34828.33,904.96,0.0,0.2,0.74,1.75,5810.0,348.47
2024-09-28 14:40:00,20240928144004,4,2024,9,28,14,40,0.0,1001.5,37.5,69.74,27032.5,745.95,0.0,-0.01,0.08,-0.3,-883.42,-16.71,0.0,1001.37,36.91,68.45,21485.0,393.63,0.0,-0.29,-0.53,-2.49,-5612.5,-450.22,0.0,1001.71,37.82,71.26,31542.5,880.24,0.0,0.2,0.63,2.11,4152.5,344.21
2024-09-28 14:50:00,20240928145004,4,2024,9,28,14,50,0.0,1001.32,36.22,76.34,20301.5,349.49,0.0,0.0,-0.19,0.93,-310.75,-39.08,0.0,1001.25,35.75,70.83,19323.33,292.62,0.0,-0.18,-0.57,-0.69,-2701.66,-321.68,0.0,1001.45,37.55,79.51,21636.67,417.65,0.0,0.12,0.13,2.21,557.5,123.43
2024-09-28 15:00:00,20240928150004,4,2024,9,28,15,0,0.0,1001.29,35.26,82.59,18196.08,244.2,0.0,-0.01,-0.11,0.58,-559.17,-20.85,0.0,1001.15,34.72,80.57,15081.67,138.52,0.0,-0.23,-0.27,-1.28,-1258.34,-118.85,0.0,1001.41,35.62,85.35,20464.17,361.37,0.0,0.2,0.13,1.64,111.67,42.28
2024-09-28 15:10:00,20240928151004,4,2024,9,28,15,10,0.0,1001.34,34.3,87.68,14779.17,169.15,0.0,0.0,-0.02,0.18,-3.92,5.19,0.0,1001.27,33.98,86.48,14490.83,128.66,0.0,-0.09,-0.26,-1.14,-450.84,-19.85,0.0,1001.39,34.63,88.61,15042.5,223.09,0.0,0.11,0.2,2.13,143.34,38.51
2024-09-28 15:20:00,20240928152004,4,2024,9,28,15,20,0.0,1001.33,34.14,85.77,15703.16,193.52,0.0,0.01,-0.09,0.3,51.25,-1.87,0.0,1001.14,33.66,84.09,15180.83,171.76,0.0,-0.18,-0.21,-2.96,-270.83,-27.7,0.0,1001.46,34.55,90.13,15950.0,220.3,0.0,0.22,0.02,2.19,310.0,28.4
2024-09-28 15:30:00,20240928153004,4,2024,9,28,15,30,0.0,1001.55,33.65,92.34,14105.92,135.7,0.0,0.03,-0.02,0.38,-127.58,-4.5,0.0,1001.42,33.49,90.51,13467.5,120.76,0.0,-0.06,-0.15,-0.49,-478.33,-12.3,0.0,1001.74,33.79,94.19,15255.83,166.21,0.0,0.15,0.08,1.13,256.67,3.96
2024-09-28 15:40:00,20240928154004,4,2024,9,28,15,40,0.0,1001.66,33.17,96.18,13120.66,104.37,0.0,-0.0,-0.03,0.37,-320.33,-5.36,0.0,1001.58,33.02,94.1,11075.83,73.21,0.0,-0.09,-0.17,-0.44,-605.0,-7.72,0.0,1001.71,33.33,97.68,14450.0,131.54,0.0,0.1,0.08,1.49,170.83,4.78
2024-09-28 15:50:00,20240928155004,4,2024,9,28,15,50,0.0,1001.82,32.75,99.18,9675.08,54.87,0.0,0.02,-0.08,0.24,-105.58,-1.62,0.0,1001.71,32.38,97.48,8986.67,47.79,0.0,-0.23,-0.2,-0.14,-561.66,-6.09,0.0,1001.94,32.96,100.0,10514.17,67.12,0.0,0.2,0.0,0.84,290.0,3.32
2024-09-28 16:00:00,20240928160004,4,2024,9,28,16,0,0.0,1002.04,32.29,100.0,10152.83,58.45,0.0,0.03,-0.02,0.0,-55.33,-0.67,0.0,1001.89,32.22,100.0,9466.67,50.31,0.0,-0.1,-0.07,0.0,-290.83,-2.8,0.0,1002.17,32.38,100.0,10478.33,63.14,0.0,0.19,0.03,0.0,252.5,2.55
2024-09-28 16:10:00,20240928161004,4,2024,9,28,16,10,0.0,1002.22,31.87,100.0,7804.67,36.65,0.0,0.01,-0.05,0.0,-295.67,-2.38,0.0,1002.09,31.67,100.0,6510.0,26.52,0.0,-0.21,-0.16,0.0,-393.34,-3.3,0.0,1002.33,32.06,100.0,9098.33,47.01,0.0,0.24,0.01,0.0,-219.17,-1.14
2024-09-28 16:20:00,20240928162004,4,2024,9,28,16,20,0.0,1002.52,31.31,100.0,6052.92,22.97,0.0,0.04,-0.06,0.0,-94.17,-0.99,0.0,1002.28,31.05,100.0,5536.67,16.59,0.0,-0.08,-0.14,0.0,-270.83,-5.44,0.0,1002.73,31.62,100.0,6370.0,29.45,0.0,0.15,-0.03,0.0,100.0,2.62
2024-09-28 16:30:00,20240928163004,4,2024,9,28,16,30,0.0,1002.61,30.76,100.0,4375.58,10.6,0.0,-0.01,-0.04,0.0,-155.92,-0.84,0.0,1002.4,30.63,100.0,3845.83,7.69,0.0,-0.25,-0.09,0.0,-395.0,-2.05,0.0,1002.73,30.98,100.0,5500.0,16.05,0.0,0.27,0.0,0.0,130.0,0.49
2024-09-28 16:40:00,20240928164004,4,2024,9,28,16,40,0.0,1002.56,30.6,100.0,4057.83,8.84,0.0,-0.0,-0.01,0.0,0.25,0.12,0.0,1002.44,30.55,100.0,3915.0,8.31,0.0,-0.26,-0.04,0.0,-176.67,-0.48,0.0,1002.7,30.65,100.0,4336.67,9.38,0.0,0.16,0.01,0.0,161.67,0.75
2024-09-28 16:50:00,20240928165004,4,2024,9,28,16,50,0.0,1002.4,30.56,100.0,4058.08,11.06,0.0,-0.02,0.0,0.0,-8.75,0.18,0.0,1002.31,30.51,100.0,3924.17,10.69,0.0,-0.11,-0.05,0.0,-100.83,-0.31,0.0,1002.5,30.6,100.0,4110.83,11.54,0.0,0.09,0.03,0.0,99.16,1.52
2024-09-28 17:00:00,20240928170004,4,2024,9,28,17,0,0.0,1002.13,30.52,100.0,3438.75,8.6,0.0,-0.03,-0.01,0.0,-98.08,-0.5,0.0,1001.99,30.44,100.0,2943.33,6.07,0.0,-0.15,-0.04,0.0,-156.67,-0.9,0.0,1002.28,30.6,100.0,3895.83,10.69,0.0,0.03,0.04,0.0,-28.34,-0.15
2024-09-29 06:30:00,20240929063004,4,2024,9,29,6,30,0.0,1003.54,24.94,100.0,5718.5,21.01,0.0,0.01,0.03,0.0,86.75,0.47,0.0,1003.49,24.83,100.0,5221.67,18.2,0.0,-0.02,-0.01,0.0,-14.17,-0.44,0.0,1003.63,25.07,100.0,5939.17,22.25,0.0,0.04,0.05,0.0,164.17,1.25
2024-09-29 06:40:00,20240929064004,4,2024,9,29,6,40,0.0,1003.71,25.29,100.0,6138.08,22.72,0.0,0.01,0.04,0.0,31.75,0.2,0.0,1003.62,25.13,100.0,5942.5,21.5,0.0,-0.05,-0.01,0.0,-20.83,-0.32,0.0,1003.8,25.46,100.0,6242.5,23.62,0.0,0.1,0.08,0.0,100.83,0.81
2024-09-29 06:50:00,20240929065004,4,2024,9,29,6,50,0.0,1003.73,25.61,100.0,6692.25,27.05,0.0,0.0,0.03,0.0,84.25,0.64,0.0,1003.69,25.44,100.0,6308.33,24.14,0.0,-0.05,-0.02,0.0,20.0,0.07,0.0,1003.8,25.79,100.0,7085.0,29.99,0.0,0.07,0.07,0.0,145.84,1.71
2024-09-29 07:00:00,20240929070004,4,2024,9,29,7,0,0.0,1003.86,25.98,100.0,8821.33,44.67,0.0,0.02,0.03,0.0,289.08,2.59,0.0,1003.8,25.78,100.0,7285.0,31.1,0.0,0.0,-0.01,0.0,143.33,1.11,0.0,1003.94,26.12,100.0,9975.83,55.84,0.0,0.05,0.1,0.0,423.34,4.25
2024-09-29 07:10:00,20240929071004,4,2024,9,29,7,10,0.0,1004.02,26.29,100.0,10004.09,56.15,0.0,0.02,0.03,0.0,-9.08,0.07,0.0,1003.92,26.15,100.0,9885.0,54.66,0.0,-0.01,-0.01,0.0,-87.5,-1.3,0.0,1004.19,26.46,100.0,10109.17,56.79,0.0,0.07,0.07,0.0,119.17,1.08
2024-09-29 07:20:00,20240929072004,4,2024,9,29,7,20,0.0,1004.3,26.74,100.0,11254.75,75.39,0.0,0.02,0.06,0.0,408.33,6.04,0.0,1004.19,26.48,100.0,9806.67,55.6,0.0,0.0,0.02,0.0,-78.33,-0.94,0.0,1004.43,27.1,100.0,13968.33,116.98,0.0,0.06,0.13,0.0,1249.16,17.73
2024-09-29 07:30:00,20240929073004,4,2024,9,29,7,30,0.0,1004.52,27.96,100.0,20365.92,228.91,0.0,0.02,0.13,0.0,987.25,17.37,0.0,1004.42,27.21,100.0,15390.0,138.36,0.0,-0.02,-0.07,0.0,367.5,6.76,0.0,1004.64,28.44,100.0,23840.83,290.7,0.0,0.06,0.22,0.0,1480.83,24.92
2024-09-29 07:40:00,20240929074004,4,2024,9,29,7,40,0.0,1004.76,28.86,100.0,22113.5,264.42,0.0,0.02,0.08,0.0,-327.67,-4.82,0.0,1004.67,28.53,100.0,20564.17,242.52,0.0,-0.02,-0.05,0.0,-850.83,-14.71,0.0,1004.86,29.23,100.0,23887.5,291.26,0.0,0.08,0.15,0.0,230.83,4.77
2024-09-29 07:50:00,20240929075004,4,2024,9,29,7,50,0.0,1004.83,29.43,100.0,20629.17,246.3,0.0,0.0,0.04,0.0,44.83,0.67,0.0,1004.75,29.31,100.0,20320.0,239.41,0.0,-0.05,-0.04,0.0,-171.67,-5.04,0.0,1004.9,29.59,100.0,21012.5,253.97,0.0,0.06,0.13,0.0,348.33,8.38
2024-09-29 08:00:00,20240929080004,4,2024,9,29,8,0,0.0,1004.87,29.82,100.0,21396.25,253.24,0.0,0.01,0.02,0.0,-138.67,-3.04,0.0,1004.79,29.71,100.0,19625.83,218.83,0.0,-0.06,-0.11,0.0,-840.84,-15.36,0.0,1004.97,29.93,100.0,22270.83,267.21,0.0,0.07,0.17,0.0,541.67,8.71
2024-09-29 08:10:00,20240929081004,4,2024,9,29,8,10,0.0,1005.13,30.2,100.0,18128.42,190.24,0.0,0.02,0.07,0.0,-210.75,-3.86,0.0,1005.05,29.85,100.0,17518.33,180.26,0.0,-0.05,0.0,0.0,-726.66,-13.78,0.0,1005.23,30.5,100.0,18899.17,205.05,0.0,0.1,0.16,0.0,21.67,0.46
2024-09-29 08:20:00,20240929082004,4,2024,9,29,8,20,0.0,1005.18,30.87,100.0,19688.33,233.26,0.0,-0.0,0.08,0.0,509.58,11.98,0.0,1005.08,30.6,100.0,16942.5,172.12,0.0,-0.09,-0.03,0.0,-327.5,-5.5,0.0,1005.25,31.31,100.0,22645.83,304.27,0.0,0.08,0.14,0.0,1426.66,34.09
2024-09-29 08:30:00,20240929083004,4,2024,9,29,8,30,0.0,1005.04,31.85,100.0,23505.08,318.93,0.0,-0.01,0.09,0.0,-256.08,-4.22,0.0,1004.96,31.43,100.0,20053.33,257.92,0.0,-0.11,-0.06,0.0,-1611.67,-27.15,0.0,1005.13,32.17,100.0,25187.5,351.31,0.0,0.04,0.21,0.0,1019.17,16.65
2024-09-29 08:40:00,20240929084004,4,2024,9,29,8,40,0.0,1004.99,32.91,100.0,25807.5,383.66,0.0,-0.01,0.12,0.0,906.5,22.64,0.0,1004.9,32.39,100.0,19894.17,256.96,0.0,-0.1,0.06,0.0,-159.16,-0.96,0.0,1005.09,33.41,100.0,29118.33,484.29,0.0,0.07,0.22,0.0,2091.67,39.14
2024-09-29 08:50:00,20240929085004,4,2024,9,29,8,50,0.0,1004.84,35.69,100.0,63944.3,795.12,0.0,-0.01,0.49,0.0,2114.03,24.98,0.0,1004.79,33.35,100.0,30519.17,531.91,0.0,-0.05,-0.06,0.0,-39421.63,-108.81,0.0,1004.9,38.34,100.0,102337.41,940.68,0.0,0.04,1.38,0.0,30022.19,159.34
2024-09-29 09:00:00,20240929090004,4,2024,9,29,9,0,0.0,1004.79,37.65,100.0,43719.2,696.86,0.0,-0.0,-0.11,0.0,-1236.28,-7.88,0.0,1004.77,37.18,100.0,37895.83,655.33,0.0,-0.04,-0.23,0.0,-3392.5,-28.73,0.0,1004.82,38.18,100.0,51439.14,745.98,0.0,0.05,0.09,0.0,1439.3,19.7
2024-09-29 09:10:00,20240929091004,4,2024,9,29,9,10,0.0,1004.79,37.63,99.62,41393.82,688.67,0.0,0.0,0.12,0.0,-250.5,-3.56,0.0,1004.75,37.13,98.18,35383.33,619.2,0.0,-0.04,-0.05,-0.93,-4549.69,-46.64,0.0,1004.83,38.4,100.0,46558.83,739.09,0.0,0.05,0.25,1.09,3297.32,34.17
2024-09-29 09:20:00,20240929092004,4,2024,9,29,9,20,0.0,1004.72,38.98,90.16,45702.08,716.7,0.0,-0.02,0.11,-1.56,1141.24,9.39,0.0,1004.61,38.24,78.83,38764.16,663.94,0.0,-0.12,-0.19,-12.49,-3777.03,-28.03,0.0,1004.83,39.55,100.0,51523.59,758.11,0.0,0.04,0.26,7.3,3373.33,44.22
2024-09-29 09:30:00,20240929093004,4,2024,9,29,9,30,0.0,1004.56,39.24,76.92,47609.46,704.79,0.0,-0.01,-0.08,-0.69,-73.31,-1.45,0.0,1004.47,38.78,72.7,44508.59,682.22,0.0,-0.09,-0.26,-6.39,-2697.11,-25.19,0.0,1004.63,39.6,78.92,51491.25,734.76,0.0,0.03,0.03,2.88,4682.66,29.43
2024-09-29 09:40:00,20240929094004,4,2024,9,29,9,40,0.0,1004.48,38.82,76.87,56643.43,748.8,0.0,0.01,0.05,-0.49,-115.72,-1.81,0.0,1004.42,38.41,72.58,44912.89,681.0,0.0,-0.07,-0.15,-5.42,-50621.56,-150.73,0.0,1004.57,39.37,81.59,107988.59,911.29,0.0,0.06,0.37,5.48,54479.45,153.9
2024-09-29 09:50:00,20240929095004,4,2024,9,29,9,50,0.0,1004.7,38.01,78.03,29376.63,486.85,0.0,0.03,-0.2,1.1,-1976.54,-29.21,0.0,1004.56,37.27,72.96,25147.5,388.9,0.0,-0.01,-0.4,-2.75,-6174.06,-49.83,0.0,1004.87,39.13,83.58,38738.83,634.75,0.0,0.1,-0.02,4.25,-460.0,-14.06
2024-09-29 10:00:00,20240929100004,4,2024,9,29,10,0,0.0,1004.93,36.83,85.72,25982.17,399.62,0.0,0.01,-0.07,0.49,-150.0,-4.98,0.0,1004.9,36.52,83.37,23647.5,339.13,0.0,-0.02,-0.18,-2.59,-1147.5,-41.16,0.0,1004.97,37.21,88.51,27189.17,426.71,0.0,0.06,0.04,2.38,709.17,12.85
2024-09-29 10:10:00,20240929101004,4,2024,9,29,10,10,0.0,1004.97,36.39,87.67,25128.75,377.54,0.0,-0.0,0.02,-0.16,619.75,15.95,0.0,1004.93,36.19,85.29,21787.5,291.42,0.0,-0.05,-0.14,-5.79,-1127.5,-32.77,0.0,1005.0,36.78,92.75,29845.0,498.65,0.0,0.04,0.23,6.18,1325.84,37.72
2024-09-29 10:20:00,20240929102004,4,2024,9,29,10,20,0.0,1005.0,36.71,89.48,25320.08,393.27,0.0,-0.0,-0.03,0.48,-301.08,-7.91,0.0,1004.93,36.46,85.58,23014.17,340.65,0.0,-0.05,-0.22,-4.64,-2555.0,-49.5,0.0,1005.06,36.99,93.05,30103.33,497.42,0.0,0.08,0.21,5.39,2212.5,41.76
2024-09-29 10:30:00,20240929103004,4,2024,9,29,10,30,0.0,1004.9,36.16,91.77,17162.75,204.56,0.0,-0.0,-0.08,0.07,-1632.83,-34.96,0.0,1004.87,35.67,89.89,10505.83,70.03,0.0,-0.04,-0.2,-2.54,-3617.5,-78.95,0.0,1004.93,36.54,94.97,25920.0,396.04,0.0,0.03,0.08,3.93,-294.16,-10.1
2024-09-29 10:40:00,20240929104004,4,2024,9,29,10,40,0.0,1005.02,34.27,99.68,11203.08,71.72,0.0,0.03,-0.28,0.76,28.58,0.33,0.0,1004.9,32.84,96.79,10277.5,63.65,0.0,-0.01,-0.39,0.0,-754.16,-6.89,0.0,1005.18,35.51,100.0,11885.83,80.44,0.0,0.09,-0.16,4.36,530.84,5.69
2024-09-29 10:50:00,20240929105004,4,2024,9,29,10,50,0.0,1005.19,30.28,100.0,8339.5,40.11,0.0,0.01,-0.37,0.0,-49.92,-1.92,0.0,1005.09,29.13,100.0,6882.5,28.01,0.0,-0.07,-0.72,0.0,-1691.66,-17.2,0.0,1005.27,32.12,100.0,10292.5,58.4,0.0,0.08,-0.11,0.0,914.17,6.25
2024-09-29 11:00:00,20240929110004,4,2024,9,29,11,0,0.0,1005.24,28.81,100.0,10688.25,63.45,0.0,0.0,-0.05,0.0,-9.0,0.55,0.0,1005.19,28.66,100.0,10202.5,59.28,0.0,-0.04,-0.1,0.0,-473.33,-4.83,0.0,1005.29,29.06,100.0,10959.17,66.13,0.0,0.06,0.04,0.0,233.34,5.13
2024-09-29 11:10:00,20240929111004,4,2024,9,29,11,10,0.0,1005.27,27.95,100.0,6074.58,23.39,0.0,-0.01,-0.13,0.0,-579.0,-4.95,0.0,1005.15,27.4,100.0,4412.5,10.11,0.0,-0.07,-0.2,0.0,-1430.83,-9.48,0.0,1005.36,28.56,100.0,9423.33,51.63,0.0,0.03,-0.08,0.0,-2.5,-0.24
2024-09-29 11:20:00,20240929112004,4,2024,9,29,11,20,0.0,1005.14,26.97,100.0,4553.25,9.74,0.0,-0.01,-0.07,0.0,9.0,-0.05,0.0,1005.04,26.69,100.0,4280.0,9.32,0.0,-0.08,-0.12,0.0,-165.84,-0.75,0.0,1005.23,27.33,100.0,4717.5,10.11,0.0,0.06,0.0,0.0,209.17,0.35
